,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,642545,6.0,5,2,0,2,2,86,54
1,598287,2.0,4,3,0,2,1,38,27
2,570663,1.0,1,0,0,1,0,11,8
