,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,608344,6.0,6,1,0,4,1,62,46
1,433589,1.0,0,0,0,0,0,18,11
2,518617,0.2,1,1,1,1,1,22,12
3,642152,1.1,2,0,0,2,0,20,14
