,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,642098,5.2,9,4,2,1,2,97,58
1,657612,0.1,0,0,0,0,0,1,1
2,605347,2.0,0,0,0,1,0,21,13
