,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,592716,7.0,7,1,1,4,0,91,61
1,664126,0.1,2,2,2,0,0,22,11
2,656685,0.1,0,0,0,1,0,11,6
3,518875,1.1,1,0,0,2,0,25,17
