,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,488768,2.2,4,3,4,2,0,89,48
1,457779,1.1,6,4,0,0,0,19,14
2,606131,2.0,5,3,0,0,0,31,20
3,543272,1.0,0,0,1,0,0,14,6
4,407845,1.0,1,0,2,1,0,24,13
