,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,433579,6.0,5,3,3,6,0,90,57
1,458006,1.0,1,0,1,0,0,23,13
2,518858,1.0,0,0,0,2,0,16,11
