,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,517593,6.0,5,0,3,8,0,107,75
1,444436,1.2,0,0,0,2,0,19,13
2,519240,0.1,0,0,0,1,0,3,3
3,543766,1.0,2,2,0,0,1,19,12
