,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,475115,6.0,6,2,3,4,0,90,52
1,445612,1.0,0,0,0,1,0,9,7
2,276542,1.0,1,1,1,1,1,19,10
3,518886,1.0,0,0,0,3,0,16,10
