,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,622608,5.2,5,1,4,6,0,110,63
1,459429,0.1,0,0,0,1,0,4,3
2,493200,1.0,1,0,1,0,0,22,15
3,493603,1.0,0,0,0,2,0,9,8
4,451584,1.0,0,0,0,1,0,15,11
