,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,489119,5.0,2,0,1,3,0,73,46
1,622088,3.2,0,0,1,5,0,60,35
2,608371,0.1,0,0,0,1,0,5,3
