,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,606424,6.0,7,4,2,4,3,84,54
1,594027,1.0,0,0,0,0,0,12,8
2,608716,0.1,1,2,3,1,0,36,21
3,547749,0.2,0,0,1,1,0,16,9
4,543031,1.0,4,3,0,1,1,21,12
