,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,571760,3.0,5,7,4,4,3,77,43
1,624586,1.0,3,3,1,1,0,30,17
2,448855,1.2,1,1,3,1,0,44,23
3,500779,1.1,2,0,0,1,0,29,18
4,592222,1.0,0,0,1,1,0,16,10
