,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,527054,5.2,4,1,0,5,0,83,57
1,460283,0.1,0,0,0,0,0,2,1
2,656977,1.0,1,0,0,2,0,21,14
3,461872,1.0,0,0,1,1,0,16,9
4,592426,1.0,2,2,0,2,1,18,11
