,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,458681,5.0,7,1,2,4,0,93,58
1,643338,1.0,1,0,1,1,0,18,11
2,547973,1.0,0,0,0,2,0,14,10
3,476454,1.0,0,0,0,3,0,19,12
4,502154,1.0,1,0,0,2,0,20,13
5,656547,1.0,2,0,1,0,0,20,14
6,592454,1.0,1,0,0,1,0,17,10
