,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,593423,3.1,6,5,2,5,1,76,45
1,605525,1.0,1,0,0,3,0,18,13
2,519008,0.2,1,0,1,0,0,17,8
3,465657,1.0,3,1,0,0,0,18,12
