,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,641771,5.0,1,0,2,5,0,82,53
1,453281,1.1,1,0,0,1,0,21,11
2,504379,0.2,0,0,0,0,0,9,5
3,553878,1.0,1,0,0,2,0,28,20
4,453265,1.0,0,0,0,1,0,10,7
