,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,606131,6.0,5,3,2,4,3,92,56
1,600526,1.1,1,0,0,3,0,24,15
2,489446,0.2,0,0,0,2,0,9,6
