,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,456501,4.0,5,1,1,3,0,63,35
1,592767,1.0,0,0,1,2,0,20,12
2,670329,1.0,1,0,0,0,0,10,8
3,643511,0.2,3,4,0,0,0,12,8
4,666204,0.1,1,1,3,1,0,25,10
5,669214,1.0,2,2,0,0,1,19,13
