,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,518774,5.0,1,0,1,7,0,77,51
1,570663,0.2,3,1,1,2,1,25,16
2,543219,0.1,1,0,0,0,0,4,2
3,447714,0.2,1,1,1,0,0,15,9
4,592340,0.1,0,0,1,0,0,8,3
5,448614,0.2,1,3,2,1,0,22,10
6,431162,1.1,2,2,1,2,1,33,19
