,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,593372,7.0,5,2,1,5,1,101,68
1,572096,1.0,0,0,0,1,0,18,11
2,446399,0.2,3,2,1,0,0,11,8
