,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,453286,6.1,3,2,3,10,2,98,62
1,424144,0.2,0,0,0,1,0,9,6
2,553878,1.0,1,0,0,0,0,6,5
