,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,461829,6.1,2,1,3,6,0,107,66
1,595014,0.2,0,0,0,0,0,3,3
2,544836,1.2,0,0,0,2,0,15,11
3,606983,0.1,0,0,0,0,0,4,2
