,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,543135,5.2,7,3,3,5,1,117,73
1,476589,2.1,4,2,0,4,0,48,34
2,580792,1.0,2,1,0,1,0,27,19
