,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,452657,5.1,8,5,3,3,0,93,53
1,607067,1.0,0,0,0,0,0,13,9
2,594986,0.2,0,0,1,2,0,17,8
3,595465,0.2,1,1,1,0,1,11,5
4,592858,0.2,1,0,1,1,0,13,9
5,592612,1.0,0,0,0,1,0,15,11
6,502026,1.2,0,0,1,2,0,11,9
