,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,545333,7.2,3,0,3,9,0,117,68
1,424144,0.1,0,0,0,1,0,4,4
2,543272,0.2,2,1,0,0,1,17,12
3,643256,1.0,1,0,0,1,0,10,8
4,621397,0.0,2,1,1,0,0,14,7
