,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,517008,5.0,3,0,0,6,0,60,42
1,460156,1.0,1,0,0,0,0,12,7
2,544993,1.0,0,0,0,2,0,10,7
3,448178,1.0,0,0,0,2,0,13,9
4,502202,1.0,0,0,0,3,0,19,15
