,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,453311,4.1,7,5,4,7,1,101,55
1,500610,1.2,0,0,0,1,0,15,10
2,500724,2.0,3,2,1,3,0,42,30
3,501625,1.0,2,0,0,1,0,22,16
