,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,605135,5.0,9,6,2,5,2,101,59
1,521230,2.0,2,2,0,3,1,29,21
2,519240,1.0,2,0,0,1,0,19,12
