,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,471911,7.1,3,1,2,14,1,113,77
1,543766,0.2,0,0,1,2,0,16,9
2,592102,1.0,0,0,0,1,0,11,9
