,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,641816,5.0,7,2,4,6,1,94,57
1,592169,1.0,0,0,0,1,0,9,6
2,593974,1.0,0,0,1,1,0,15,6
3,453172,1.0,1,0,0,0,0,13,9
