,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,517593,7.0,5,0,0,8,0,98,70
1,543766,1.0,1,0,1,1,0,21,12
2,592102,1.0,1,0,1,1,0,20,11
