,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,608379,4.0,8,2,3,2,0,92,57
1,621199,1.0,2,0,0,2,0,20,14
2,544928,2.0,1,1,0,2,1,19,16
3,455009,1.0,0,0,0,1,0,16,8
