,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,642545,7.0,8,3,0,3,0,88,60
1,594577,1.0,0,0,0,1,0,9,8
2,681806,1.0,2,1,1,1,0,24,17
