,pitcher_id,innings_pitched,hits,earned_runs,walks,strikeouts,homeruns,pitches,strikes
0,605254,4.0,6,4,2,0,0,66,34
1,433589,1.0,1,0,0,0,0,13,7
2,488748,1.0,2,0,0,1,0,24,14
3,501822,0.2,4,2,0,0,0,17,8
4,543056,0.1,0,0,0,1,0,6,3
5,433586,2.0,0,0,0,1,0,12,11
