,game_id,game_date,venue_id,opponent_id,home
75,633543,2021-06-25,3,111,0
76,633531,2021-06-26,3,111,0
77,633477,2021-06-27,3,111,0
78,633601,2021-06-28,3313,108,1
79,633444,2021-06-29,3313,108,1
80,633484,2021-06-30,3313,108,1
81,633421,2021-07-01,3313,108,1
82,633522,2021-07-02,3313,121,1
83,633440,2021-07-03,3313,121,1
84,633522,2021-07-04,3313,121,1
85,633417,2021-07-04,3313,121,1
86,633382,2021-07-06,680,136,0
87,633371,2021-07-07,680,136,0
88,633315,2021-07-08,680,136,0
89,633348,2021-07-09,2392,117,0
90,633304,2021-07-10,2392,117,0
91,633340,2021-07-11,2392,117,0
92,633291,2021-07-15,3313,111,1
93,633310,2021-07-16,3313,111,1
94,633298,2021-07-17,3313,111,1
95,633273,2021-07-18,3313,111,1
96,633216,2021-07-20,3313,143,1
97,633213,2021-07-21,3313,143,1
98,633193,2021-07-22,3,111,0
99,633181,2021-07-23,3,111,0
100,633154,2021-07-24,3,111,0
101,633198,2021-07-25,3,111,0
102,633143,2021-07-27,12,139,0
103,633122,2021-07-28,12,139,0
104,633104,2021-07-29,12,139,0
105,633073,2021-07-30,4169,146,0
106,633092,2021-07-31,4169,146,0
107,633069,2021-08-01,4169,146,0
108,633078,2021-08-02,3313,110,1
109,633023,2021-08-03,3313,110,1
110,633018,2021-08-04,3313,110,1
111,633013,2021-08-05,3313,136,1
112,633062,2021-08-06,3313,136,1
113,632950,2021-08-07,3313,136,1
114,632953,2021-08-08,3313,136,1
115,632979,2021-08-09,7,118,0
116,632987,2021-08-10,7,118,0
117,632935,2021-08-11,7,118,0
118,632924,2021-08-12,5445,145,0
119,632898,2021-08-14,4,145,0
120,632899,2021-08-15,4,145,0
121,633421,2021-08-16,3313,108,1
122,633291,2021-08-17,3313,111,1
123,632893,2021-08-17,3313,111,1
124,632852,2021-08-18,3313,111,1
125,632840,2021-08-19,3313,142,1
126,632799,2021-08-20,3313,142,1
127,632821,2021-08-21,3313,142,1
128,632730,2021-08-22,3313,142,1
129,632805,2021-08-23,4705,144,0
130,632763,2021-08-24,4705,144,0
131,632749,2021-08-26,10,133,0
132,632725,2021-08-27,10,133,0
133,632706,2021-08-28,10,133,0
134,632700,2021-08-29,10,133,0
135,632690,2021-08-30,1,108,0
136,632675,2021-08-31,1,108,0
137,632655,2021-09-01,1,108,0
138,632642,2021-09-03,3313,110,1
139,632622,2021-09-04,3313,110,1
140,632582,2021-09-05,3313,110,1
141,632593,2021-09-06,3313,141,1
142,632577,2021-09-07,3313,141,1
143,632567,2021-09-08,3313,141,1
144,632546,2021-09-09,3313,141,1
145,632552,2021-09-10,3289,121,0
146,632551,2021-09-11,3289,121,0
147,632522,2021-09-12,3289,121,0
148,632730,2021-09-13,3313,142,1
149,632500,2021-09-14,2,110,0
150,632494,2021-09-15,2,110,0
151,632452,2021-09-16,2,110,0
152,632458,2021-09-17,3313,114,1
153,632441,2021-09-18,3313,114,1
154,632380,2021-09-19,3313,114,1
155,632414,2021-09-20,3313,140,1
156,632396,2021-09-21,3313,140,1
157,632381,2021-09-22,3313,140,1
158,632373,2021-09-24,3,111,0
159,632354,2021-09-25,3,111,0
160,632345,2021-09-26,3,111,0
161,632288,2021-09-28,14,141,0
162,632296,2021-09-29,14,141,0
163,632280,2021-09-30,14,141,0
164,632282,2021-10-01,3313,139,1
165,632259,2021-10-02,3313,139,1
166,632239,2021-10-03,3313,139,1
