,game_id,game_date,venue_id,home
0,529416,2018-03-29,4705,0
1,529428,2018-03-30,4705,0
2,529440,2018-03-31,4705,0
3,529466,2018-04-02,3289,0
4,529479,2018-04-03,3289,0
5,529491,2018-04-04,3289,0
6,529503,2018-04-05,2681,1
7,529525,2018-04-07,2681,1
8,529540,2018-04-08,2681,1
9,529549,2018-04-09,2681,1
10,529562,2018-04-10,2681,1
11,529576,2018-04-11,2681,1
12,529606,2018-04-13,12,0
13,529621,2018-04-14,12,0
14,529636,2018-04-15,12,0
15,529650,2018-04-16,4705,0
16,529664,2018-04-17,4705,0
17,529678,2018-04-18,4705,0
18,529688,2018-04-19,2681,1
19,529700,2018-04-20,2681,1
20,529715,2018-04-21,2681,1
21,529730,2018-04-22,2681,1
22,529745,2018-04-24,2681,1
23,529760,2018-04-25,2681,1
24,529775,2018-04-26,2681,1
25,529786,2018-04-27,2681,1
26,529801,2018-04-28,2681,1
27,529816,2018-04-29,2681,1
28,529835,2018-04-30,4169,0
29,529850,2018-05-01,4169,0
30,529865,2018-05-02,4169,0
31,529891,2018-05-04,3309,0
32,529907,2018-05-05,3309,0
33,529922,2018-05-06,3309,0
34,529931,2018-05-07,2681,1
35,529945,2018-05-08,2681,1
36,529959,2018-05-09,2681,1
37,529968,2018-05-10,2681,1
38,529979,2018-05-11,2681,1
39,529994,2018-05-12,2681,1
40,530009,2018-05-13,2681,1
41,530034,2018-05-15,2,0
42,530048,2018-05-16,2,0
43,530058,2018-05-17,2889,0
44,530073,2018-05-18,2889,0
45,530088,2018-05-19,2889,0
46,530103,2018-05-20,2889,0
47,530108,2018-05-21,2681,1
48,530117,2018-05-22,2681,1
49,530132,2018-05-23,2681,1
50,530167,2018-05-25,2681,1
51,530182,2018-05-26,2681,1
52,530197,2018-05-27,2681,1
53,530207,2018-05-28,22,0
54,530222,2018-05-29,22,0
55,530237,2018-05-30,22,0
56,530250,2018-05-31,22,0
57,530264,2018-06-01,2395,0
58,530279,2018-06-02,2395,0
59,530294,2018-06-03,2395,0
60,530315,2018-06-05,17,0
61,530330,2018-06-06,17,0
62,530341,2018-06-07,17,0
63,530351,2018-06-08,2681,1
64,530366,2018-06-09,2681,1
65,530381,2018-06-10,2681,1
66,530400,2018-06-12,2681,1
67,530415,2018-06-13,2681,1
68,530428,2018-06-14,2681,1
69,530445,2018-06-15,32,0
70,530460,2018-06-16,32,0
71,530475,2018-06-17,32,0
72,530486,2018-06-18,2681,1
73,530501,2018-06-19,2681,1
74,530515,2018-06-20,2681,1
75,530537,2018-06-22,3309,0
76,530552,2018-06-23,3309,0
77,530567,2018-06-24,3309,0
78,530577,2018-06-25,2681,1
79,530592,2018-06-26,2681,1
80,530607,2018-06-27,2681,1
81,530622,2018-06-28,2681,1
82,530637,2018-06-29,2681,1
83,530652,2018-06-30,2681,1
84,530667,2018-07-01,2681,1
85,530679,2018-07-03,2681,1
86,530694,2018-07-04,2681,1
87,530726,2018-07-06,31,0
88,530741,2018-07-07,31,0
89,530756,2018-07-08,31,0
90,530769,2018-07-09,3289,0
91,529466,2018-07-09,3289,0
92,530781,2018-07-10,3289,0
93,530796,2018-07-11,3289,0
94,530034,2018-07-12,2,0
95,530820,2018-07-13,4169,0
96,530835,2018-07-14,4169,0
97,530850,2018-07-15,4169,0
98,530870,2018-07-20,2681,1
99,530885,2018-07-21,2681,1
100,530900,2018-07-22,2681,1
101,530885,2018-07-22,2681,1
102,530908,2018-07-23,2681,1
103,530922,2018-07-24,2681,1
104,530936,2018-07-25,2681,1
105,530953,2018-07-26,2602,0
106,530965,2018-07-27,2602,0
107,530980,2018-07-28,2602,0
108,530995,2018-07-29,2602,0
109,531006,2018-07-30,3,0
110,531021,2018-07-31,3,0
111,531043,2018-08-02,2681,1
112,531058,2018-08-03,2681,1
113,531073,2018-08-04,2681,1
114,531088,2018-08-05,2681,1
115,531100,2018-08-06,15,0
116,531114,2018-08-07,15,0
117,531128,2018-08-08,15,0
118,531150,2018-08-10,2680,0
119,531165,2018-08-11,2680,0
120,531180,2018-08-12,2680,0
121,531196,2018-08-14,2681,1
122,531211,2018-08-15,2681,1
123,531230,2018-08-16,2681,1
124,529994,2018-08-16,2681,1
125,531245,2018-08-17,2681,1
126,531260,2018-08-18,2681,1
127,531275,2018-08-19,2735,1
128,531298,2018-08-21,3309,0
129,531313,2018-08-22,3309,0
130,531324,2018-08-23,3309,0
131,531335,2018-08-24,14,0
132,531350,2018-08-25,14,0
133,531365,2018-08-26,14,0
134,531378,2018-08-27,2681,1
135,531393,2018-08-28,2681,1
136,531407,2018-08-29,2681,1
137,531420,2018-08-31,2681,1
138,531435,2018-09-01,2681,1
139,531450,2018-09-02,2681,1
140,531472,2018-09-03,4169,0
141,531487,2018-09-04,4169,0
142,531502,2018-09-05,4169,0
143,531520,2018-09-07,3289,0
144,531535,2018-09-08,3289,0
145,531550,2018-09-09,3289,0
146,531566,2018-09-10,2681,1
147,531581,2018-09-11,2681,1
148,531566,2018-09-11,2681,1
149,531596,2018-09-12,2681,1
150,531610,2018-09-14,2681,1
151,531625,2018-09-15,2681,1
152,531640,2018-09-16,2681,1
153,531654,2018-09-17,2681,1
154,531669,2018-09-18,2681,1
155,531684,2018-09-19,2681,1
156,531696,2018-09-20,4705,0
157,531708,2018-09-21,4705,0
158,531723,2018-09-22,4705,0
159,531738,2018-09-23,4705,0
160,531751,2018-09-24,19,0
161,531766,2018-09-25,19,0
162,531781,2018-09-26,19,0
163,531790,2018-09-27,19,0
164,531794,2018-09-28,2681,1
