,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
13,NYY-2015-04-08,2015-04-08,NYY,H,TOR,25,23,6.0,2,6,1,0,0,1,0,6,0,1,0,8,10,3,2,99,2525,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.23,269.0,0.134,0.03,0.007,0.019,0.026,0.0,0.0,0.0,0.201,0.004,101.041,1
14,BAL-2015-04-13,2015-04-13,NYY,A,BAL,26,26,6.1,5,9,3,0,1,0,0,9,0,0,0,9,8,5,0,4,2626,0.254,26.0,0.192,0.038,0.0,0.0,0.038,0.0,0.0,0.0,0.231,0.038,97.115,0.228,270.0,0.144,0.03,0.007,0.015,0.022,0.0,0.0,0.0,0.196,0.007,101.041,0
15,TBR-2015-04-19,2015-04-19,NYY,A,TBR,24,23,5.2,3,7,1,0,1,1,0,5,0,0,0,13,5,1,1,5,2328,0.325,52.0,0.192,0.077,0.0,0.019,0.019,0.0,0.0,0.0,0.288,0.019,99.058,0.244,274.0,0.15,0.04,0.004,0.018,0.018,0.0,0.0,0.0,0.215,0.007,101.04,0
16,NYY-2015-04-24,2015-04-24,NYY,H,NYM,28,27,7.2,1,5,3,0,0,0,0,7,0,1,0,11,10,5,2,4,2828,0.333,76.0,0.197,0.066,0.0,0.026,0.026,0.0,0.0,0.0,0.263,0.013,98.408,0.246,289.0,0.149,0.042,0.0,0.021,0.021,0.0,0.0,0.0,0.221,0.007,100.581,0
17,NYY-2015-04-29,2015-04-29,NYY,H,TBR,24,22,5.2,2,6,1,1,0,0,0,5,1,0,1,12,6,3,0,4,2424,0.31,79.0,0.152,0.089,0.0,0.025,0.013,0.0,0.0,0.0,0.266,0.013,98.506,0.242,317.0,0.142,0.047,0.0,0.019,0.019,0.0,0.0,0.0,0.224,0.009,100.618,0
18,TOR-2015-05-05,2015-05-05,NYY,A,TOR,29,28,8.0,0,5,3,0,0,1,0,6,0,0,1,11,11,4,2,5,2929,0.28,77.0,0.143,0.065,0.013,0.013,0.013,0.0,0.013,0.013,0.221,0.013,98.442,0.247,341.0,0.144,0.047,0.003,0.018,0.018,0.0,0.003,0.003,0.223,0.009,100.645,0
19,NYY-2015-05-10,2015-05-10,NYY,H,BAL,27,27,7.0,1,6,2,0,1,0,0,16,0,0,0,5,6,4,1,4,2727,0.235,82.0,0.098,0.085,0.012,0.0,0.012,0.0,0.012,0.024,0.22,0.012,99.768,0.245,370.0,0.138,0.051,0.003,0.016,0.019,0.0,0.003,0.005,0.222,0.008,100.673,0
20,KCR-2015-05-15,2015-05-15,NYY,A,KCR,27,26,5.1,5,10,3,2,0,0,0,1,0,1,0,13,13,9,1,4,2754,0.26,81.0,0.111,0.074,0.012,0.012,0.012,0.0,0.012,0.025,0.333,0.0,99.753,0.247,397.0,0.136,0.053,0.003,0.018,0.018,0.0,0.003,0.005,0.247,0.008,100.695,0
21,NYY-2015-05-22,2015-05-22,NYY,H,TEX,27,25,6.0,4,8,0,0,2,1,0,4,0,0,1,13,9,3,1,6,2727,0.299,84.0,0.119,0.095,0.024,0.012,0.012,0.0,0.0,0.012,0.274,0.012,100.119,0.258,424.0,0.139,0.057,0.007,0.017,0.017,0.0,0.002,0.005,0.233,0.009,100.778,0
22,NYY-2015-05-27,2015-05-27,NYY,H,KCR,27,26,6.2,1,6,1,0,1,1,0,8,0,0,0,7,11,5,1,4,2727,0.359,82.0,0.171,0.061,0.024,0.037,0.012,0.0,0.0,0.012,0.256,0.012,100.098,0.267,451.0,0.144,0.053,0.007,0.02,0.018,0.0,0.002,0.007,0.228,0.009,100.792,0
23,SEA-2015-06-01,2015-06-01,NYY,A,SEA,25,23,6.0,2,7,1,1,0,2,0,9,0,0,1,10,4,1,0,4,2400,0.362,82.0,0.183,0.049,0.024,0.037,0.024,0.0,0.0,0.012,0.159,0.012,100.098,0.268,478.0,0.144,0.052,0.006,0.021,0.019,0.0,0.002,0.006,0.232,0.008,100.803,0
24,BAL-2015-06-12,2015-06-12,NYY,A,BAL,25,23,4.1,5,9,1,0,1,2,0,2,0,0,0,8,13,8,1,10,2525,0.311,53.0,0.17,0.038,0.019,0.019,0.057,0.0,0.0,0.019,0.321,0.0,96.736,0.272,503.0,0.147,0.052,0.008,0.02,0.022,0.0,0.002,0.008,0.239,0.008,100.565,0
25,NYY-2015-06-17,2015-06-17,NYY,H,MIA,23,21,6.2,1,1,0,0,1,2,0,9,0,0,0,6,6,2,3,4,2323,0.39,51.0,0.235,0.039,0.02,0.02,0.078,0.0,0.0,0.02,0.216,0.0,96.569,0.28,528.0,0.153,0.051,0.008,0.021,0.025,0.0,0.002,0.008,0.231,0.008,100.585,0
26,NYY-2015-06-22,2015-06-22,NYY,H,PHI,21,20,3.1,8,11,1,0,1,1,0,0,0,0,1,9,11,5,0,4,2121,0.298,49.0,0.143,0.02,0.0,0.041,0.082,0.0,0.0,0.0,0.224,0.0,98.939,0.274,551.0,0.147,0.049,0.007,0.022,0.027,0.0,0.002,0.007,0.238,0.007,100.603,0
27,HOU-2015-06-28,2015-06-28,NYY,A,HOU,28,26,8.0,2,7,3,1,0,0,0,8,0,1,1,8,11,3,2,5,2716,0.38,70.0,0.229,0.029,0.0,0.043,0.071,0.0,0.0,0.014,0.157,0.0,99.557,0.286,572.0,0.157,0.049,0.007,0.023,0.028,0.0,0.002,0.009,0.229,0.007,100.617,0
28,NYY-2015-07-04,2015-07-04,NYY,H,TBR,27,26,7.0,0,5,2,0,0,1,0,10,0,0,0,8,8,6,1,5,2727,0.329,73.0,0.164,0.055,0.014,0.027,0.041,0.0,0.0,0.027,0.233,0.014,98.082,0.286,600.0,0.155,0.052,0.008,0.022,0.027,0.0,0.002,0.01,0.232,0.008,100.448,0
29,BOS-2015-07-10,2015-07-10,NYY,A,BOS,27,26,6.2,1,7,0,0,1,0,0,6,1,0,1,13,7,5,2,5,2808,0.344,77.0,0.195,0.078,0.013,0.013,0.026,0.0,0.0,0.026,0.234,0.013,98.234,0.283,627.0,0.153,0.053,0.008,0.021,0.027,0.0,0.002,0.01,0.238,0.008,100.472,0
30,NYY-2015-07-18,2015-07-18,NYY,H,SEA,25,23,6.0,4,6,0,0,2,2,0,2,0,0,0,12,9,4,1,7,2525,0.271,83.0,0.145,0.06,0.012,0.012,0.012,0.0,0.012,0.024,0.289,0.012,99.41,0.284,654.0,0.156,0.05,0.008,0.021,0.026,0.0,0.003,0.011,0.237,0.008,100.618,0
