,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,ATL-2017-08-23,2017-08-23,ATL,H,SEA,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,99,306,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
1,ATL-2017-08-27,2017-08-27,ATL,H,COL,7,7,1.1,2,3,0,0,1,0,0,1,0,0,0,1,5,2,0,3,714,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
2,PHI-2017-08-30,2017-08-30,ATL,A,PHI,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,300,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
3,CHC-2017-09-01,2017-09-01,ATL,A,CHC,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,200,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
4,CHC-2017-09-03,2017-09-03,ATL,A,CHC,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,300,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
5,ATL-2017-09-06,2017-09-06,ATL,H,TEX,4,4,1.0,1,1,0,1,0,0,0,2,0,0,0,1,1,0,0,2,408,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
6,ATL-2017-09-08,2017-09-08,ATL,H,MIA,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,1,408,0.24,23,0.087,0.0,0.043,0.043,0.0,0.0,0.0,0.0,0.304,0.0,96.87,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
7,ATL-2017-09-10,2017-09-10,ATL,H,MIA,3,3,0.2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,306,0.237,27,0.111,0.0,0.037,0.037,0.0,0.0,0.0,0.0,0.296,0.0,97.63,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
8,WSN-2017-09-13,2017-09-13,ATL,A,WSN,4,4,1.0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,2,408,0.271,27,0.148,0.0,0.037,0.037,0.0,0.0,0.0,0.0,0.259,0.0,97.63,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
9,ATL-2017-09-17,2017-09-17,ATL,H,NYM,4,4,1.1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,3,408,0.182,24,0.125,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.375,0.0,97.083,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
