,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,SDP-2020-07-25,2020-07-25,ARI,A,SDP,5,4,1.2,0,0,0,0,0,1,0,1,0,0,0,1,2,1,0,99,480,0.322,74,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,0.322,667,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,1
1,ARI-2020-08-01,2020-08-01,ARI,H,LAD,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,6,303,0.322,74,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,0.322,667,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,1
2,ARI-2020-08-04,2020-08-04,ARI,H,HOU,13,11,3.0,0,2,0,0,0,1,0,2,1,0,0,6,3,3,0,2,1313,0.322,74,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,0.322,667,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,1
3,SDP-2020-08-09,2020-08-09,ARI,A,SDP,14,11,3.0,3,2,0,0,2,2,0,6,1,0,0,0,5,1,0,4,1344,0.322,74,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,0.322,667,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,1
4,ARI-2020-08-15,2020-08-15,ARI,H,SDP,6,3,0.2,2,1,0,0,1,3,0,1,0,0,0,0,2,1,0,5,606,0.322,74,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,0.322,667,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,1
5,ARI-2020-08-18,2020-08-18,ARI,H,OAK,11,9,3.0,0,0,0,0,0,2,0,6,0,0,0,1,2,1,1,2,1111,0.322,74,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,0.322,667,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,1
6,SFG-2020-08-22,2020-08-22,ARI,A,SFG,7,6,1.2,0,1,0,0,0,0,0,1,1,0,0,1,4,1,2,3,679,0.322,74,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,0.322,667,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,1
7,ARI-2020-08-24,2020-08-24,ARI,H,COL,9,8,2.0,1,2,1,0,0,1,1,1,0,0,0,1,6,1,1,1,909,0.322,74,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,0.322,667,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,1
8,ARI-2020-08-25,2020-08-25,ARI,H,COL,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,0.322,74,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,0.322,667,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,1
9,ARI-2020-08-28,2020-08-28,ARI,H,SFG,9,9,2.0,3,4,1,1,1,0,0,1,0,0,1,5,3,3,0,2,909,0.322,74,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,0.322,667,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,1
10,HOU-2020-09-20,2020-09-20,ARI,A,HOU,6,4,0.2,1,2,0,0,1,2,0,0,0,0,0,1,3,1,0,22,600,0.322,74,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,0.322,667,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,1
11,ARI-2020-09-26,2020-09-26,ARI,H,COL,4,4,1.0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,5,404,0.322,74,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,0.322,667,0.137,0.042,0.004,0.035,0.092,0.003,0.012,0.019,0.234,0.006,100.0,1
12,SDP-2021-04-04,2021-04-04,ARI,A,SDP,24,20,6.0,0,3,1,0,0,3,1,5,1,0,1,7,8,4,0,99,2304,0.317,75,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,100.0,0.343,89,0.067,0.022,0.011,0.056,0.135,0.011,0.034,0.011,0.247,0.0,98.416,1
