,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
65,WSN-2015-04-08,2015-04-08,WSN,H,NYM,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,99,303,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.259,213.0,0.16,0.033,0.0,0.009,0.052,0.014,0.014,0.019,0.197,0.009,99.221,1
66,PHI-2015-04-12,2015-04-12,WSN,A,PHI,6,4,1.0,1,1,0,0,0,2,0,1,0,0,0,2,1,0,0,3,600,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.253,209.0,0.163,0.033,0.0,0.005,0.053,0.014,0.014,0.019,0.187,0.01,99.234,1
67,BOS-2015-04-15,2015-04-15,WSN,A,BOS,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,312,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.257,215.0,0.163,0.033,0.0,0.005,0.06,0.014,0.014,0.019,0.186,0.009,99.256,1
68,WSN-2015-04-16,2015-04-16,WSN,H,PHI,3,3,1.0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,303,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.255,217.0,0.161,0.032,0.0,0.005,0.06,0.014,0.014,0.014,0.189,0.009,99.327,1
69,WSN-2015-04-19,2015-04-19,WSN,H,PHI,5,5,1.0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,2,505,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.258,218.0,0.165,0.032,0.0,0.005,0.06,0.014,0.014,0.018,0.193,0.009,99.344,1
70,WSN-2015-04-21,2015-04-21,WSN,H,STL,4,4,1.0,1,2,0,0,0,0,0,2,0,0,0,1,1,1,0,1,404,0.245,21.0,0.19,0.0,0.0,0.0,0.095,0.0,0.0,0.048,0.238,0.0,96.333,0.261,222.0,0.171,0.032,0.0,0.005,0.059,0.014,0.014,0.018,0.189,0.009,99.378,0
71,MIA-2015-04-26,2015-04-26,WSN,A,MIA,5,5,1.0,0,2,0,0,0,0,0,2,0,0,0,1,2,1,1,4,485,0.278,25.0,0.24,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.28,0.0,97.08,0.264,220.0,0.177,0.032,0.0,0.005,0.055,0.014,0.014,0.018,0.191,0.009,99.391,0
72,ATL-2015-04-28,2015-04-28,WSN,A,ATL,4,3,1.0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,396,0.29,30.0,0.267,0.0,0.0,0.0,0.067,0.0,0.0,0.033,0.3,0.0,97.067,0.27,222.0,0.185,0.032,0.0,0.005,0.054,0.014,0.014,0.018,0.194,0.009,99.329,0
73,NYM-2015-04-30,2015-04-30,WSN,A,NYM,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,285,0.304,31.0,0.258,0.0,0.0,0.0,0.097,0.0,0.0,0.032,0.226,0.0,96.935,0.269,226.0,0.181,0.031,0.0,0.004,0.058,0.013,0.013,0.018,0.19,0.009,99.323,0
74,NYM-2015-05-02,2015-05-02,WSN,A,NYM,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,285,0.276,34.0,0.235,0.0,0.0,0.0,0.088,0.0,0.0,0.029,0.265,0.0,96.765,0.265,229.0,0.179,0.031,0.0,0.004,0.057,0.013,0.013,0.017,0.197,0.009,99.266,0
75,NYM-2015-05-03,2015-05-03,WSN,A,NYM,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,285,0.228,31.0,0.226,0.0,0.0,0.0,0.032,0.0,0.0,0.032,0.258,0.0,95.968,0.261,232.0,0.177,0.03,0.0,0.004,0.056,0.013,0.013,0.017,0.194,0.009,99.211,0
76,WSN-2015-05-06,2015-05-06,WSN,H,MIA,5,4,1.0,0,1,0,0,0,0,0,2,1,0,0,0,2,1,0,2,505,0.228,31.0,0.226,0.0,0.0,0.0,0.032,0.0,0.0,0.032,0.226,0.0,95.097,0.257,231.0,0.177,0.026,0.0,0.004,0.056,0.013,0.013,0.017,0.19,0.009,99.143,0
