,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,TBR-2019-06-29,2019-06-29,TBR,H,TEX,20,18,6.0,0,1,0,0,0,1,0,3,0,0,0,6,10,5,2,99,1900,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
1,TBR-2019-07-05,2019-07-05,TBR,H,NYY,20,20,5.0,3,6,0,0,1,0,0,3,0,0,1,6,11,6,3,5,1900,0.082,21,0.048,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.143,0.0,90.476,0.323,691,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,1
2,BAL-2019-07-13,2019-07-13,TBR,A,BAL,18,18,5.0,0,3,0,0,0,0,0,7,0,0,0,6,5,4,1,7,1836,0.201,41,0.146,0.0,0.0,0.024,0.024,0.0,0.0,0.024,0.146,0.0,92.683,0.205,41,0.146,0.0,0.0,0.024,0.024,0.0,0.0,0.024,0.146,0.0,92.683,0
3,TBR-2019-07-19,2019-07-19,TBR,H,CHW,20,20,3.1,6,10,5,0,1,0,0,5,0,0,0,4,11,5,2,5,1900,0.184,59,0.153,0.0,0.0,0.017,0.017,0.0,0.0,0.017,0.22,0.0,95.525,0.187,59,0.153,0.0,0.0,0.017,0.017,0.0,0.0,0.017,0.22,0.0,95.525,0
4,BOS-2019-08-01,2019-08-01,TBR,A,BOS,24,23,5.1,3,7,2,0,2,1,0,7,0,0,0,5,11,5,1,12,2520,0.371,39,0.179,0.128,0.0,0.026,0.0,0.0,0.0,0.0,0.308,0.0,95.795,0.291,79,0.165,0.063,0.0,0.025,0.013,0.0,0.0,0.013,0.228,0.0,95.392,0
5,TBR-2019-08-07,2019-08-07,TBR,H,TOR,23,22,5.0,3,6,2,0,2,1,0,8,0,0,0,3,11,3,1,5,2185,0.48,45,0.156,0.156,0.0,0.067,0.022,0.0,0.0,0.0,0.267,0.0,98.222,0.32,103,0.155,0.068,0.0,0.039,0.019,0.0,0.0,0.01,0.243,0.0,97.631,0
6,SDP-2019-08-13,2019-08-13,TBR,A,SDP,21,15,4.0,4,5,2,0,0,6,0,7,0,0,0,4,4,0,0,5,2016,0.391,48,0.104,0.083,0.0,0.083,0.042,0.0,0.0,0.0,0.312,0.0,98.021,0.333,126,0.143,0.071,0.0,0.048,0.024,0.0,0.0,0.008,0.262,0.0,97.151,0
7,TBR-2019-08-19,2019-08-19,TBR,H,SEA,13,10,2.0,3,3,0,0,2,3,0,1,0,0,0,5,4,0,1,5,1235,0.405,69,0.116,0.087,0.0,0.058,0.116,0.0,0.0,0.0,0.319,0.0,97.406,0.349,147,0.143,0.075,0.0,0.041,0.061,0.0,0.0,0.007,0.272,0.0,96.986,0
8,TBR-2019-09-06,2019-09-06,TBR,H,TOR,12,12,3.2,0,1,0,1,0,0,0,7,0,0,0,2,3,0,0,17,1140,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.365,160,0.138,0.069,0.0,0.05,0.075,0.0,0.0,0.006,0.256,0.0,96.825,1
9,TEX-2019-09-12,2019-09-12,TBR,A,TEX,19,17,3.1,3,6,2,0,0,2,0,2,0,0,0,7,8,3,1,5,2071,0.323,77,0.139,0.046,0.004,0.036,0.085,0.004,0.011,0.018,0.229,0.006,100.0,0.348,172,0.128,0.064,0.006,0.047,0.07,0.0,0.0,0.006,0.279,0.0,96.698,1
10,LAD-2019-09-18,2019-09-18,TBR,A,LAD,16,14,4.0,3,3,2,0,0,1,0,3,0,1,0,3,9,4,0,5,1552,0.285,32,0.125,0.062,0.031,0.0,0.062,0.0,0.0,0.0,0.281,0.0,100.344,0.352,191,0.136,0.068,0.005,0.042,0.073,0.0,0.0,0.005,0.262,0.0,97.921,0
11,TBR-2019-09-24,2019-09-24,TBR,H,NYY,8,7,1.2,0,2,0,0,0,1,0,3,0,0,0,1,3,1,0,5,760,0.273,48,0.104,0.083,0.021,0.0,0.062,0.0,0.0,0.0,0.25,0.021,99.229,0.345,207,0.13,0.072,0.005,0.039,0.072,0.0,0.0,0.005,0.256,0.005,97.85,0
12,TOR-2019-09-29,2019-09-29,TBR,A,TOR,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,198,0.319,44,0.159,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.182,0.023,99.614,0.343,215,0.135,0.07,0.005,0.037,0.074,0.0,0.0,0.005,0.26,0.005,97.744,0
