,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,SFG-2016-04-23,2016-04-23,MIA,A,SFG,4,3,1.0,1,1,0,1,0,0,0,0,0,1,0,1,3,1,1,99,388,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
1,SFG-2016-04-24,2016-04-24,MIA,A,SFG,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,97,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
2,LAD-2016-04-27,2016-04-27,MIA,A,LAD,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,96,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
3,LAD-2016-04-28,2016-04-28,MIA,A,LAD,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,96,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
4,MIL-2016-05-01,2016-05-01,MIA,A,MIL,12,9,1.2,3,6,1,0,1,1,0,1,1,1,0,2,7,5,0,2,1212,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
5,SEA-2016-09-02,2016-09-02,LAA,A,SEA,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,99,285,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
6,SEA-2016-09-04,2016-09-04,LAA,A,SEA,5,5,1.0,1,2,0,0,1,0,0,1,0,0,0,1,3,3,0,1,475,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
7,OAK-2016-09-05,2016-09-05,LAA,A,OAK,2,2,0.1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,196,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
8,LAA-2016-09-09,2016-09-09,LAA,H,TEX,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,97,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
9,LAA-2016-09-10,2016-09-10,LAA,H,TEX,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,97,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
10,LAA-2016-09-13,2016-09-13,LAA,H,SEA,5,5,1.1,0,1,1,0,0,0,0,2,0,0,0,1,2,1,1,2,485,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
11,LAA-2016-09-16,2016-09-16,LAA,H,TOR,2,2,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,194,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
12,LAA-2016-09-17,2016-09-17,LAA,H,TOR,2,0,0.1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,194,0.31,20,0.15,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.25,0.0,91.45,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
13,TEX-2016-09-19,2016-09-19,LAA,A,TEX,2,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,216,0.313,22,0.136,0.045,0.0,0.045,0.045,0.0,0.0,0.0,0.227,0.045,91.955,0.452,41,0.195,0.049,0.024,0.049,0.073,0.0,0.024,0.0,0.171,0.073,95.415,0
