,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,TBR-2017-04-02,2017-04-02,TBR,H,NYY,3,3,0.0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,99,288,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
1,TBR-2017-04-04,2017-04-04,TBR,H,NYY,5,5,1.0,1,2,1,0,0,0,0,0,0,0,0,3,2,1,0,1,480,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
2,TBR-2017-04-07,2017-04-07,TBR,H,TOR,5,3,0.2,2,1,0,0,0,2,0,1,0,0,0,0,2,1,0,2,480,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
3,NYY-2017-04-10,2017-04-10,TBR,A,NYY,7,7,0.2,2,4,0,1,1,0,0,0,0,0,0,3,4,1,0,2,700,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
4,BOS-2017-04-14,2017-04-14,TBR,A,BOS,15,14,2.1,4,8,1,0,0,0,0,1,1,0,0,4,9,5,1,3,1575,0.571,21,0.286,0.048,0.048,0.048,0.095,0.0,0.0,0.0,0.048,0.0,92.762,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
5,BOS-2017-04-16,2017-04-16,TBR,A,BOS,6,5,1.0,1,3,2,0,0,1,1,1,0,0,0,1,3,2,0,1,630,0.557,36,0.361,0.056,0.028,0.028,0.056,0.0,0.028,0.0,0.056,0.0,97.861,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
6,TBR-2017-04-19,2017-04-19,TBR,H,DET,10,10,3.1,0,1,0,0,0,0,0,5,0,0,1,2,3,1,1,2,960,0.588,42,0.333,0.095,0.024,0.024,0.071,0.024,0.024,0.0,0.071,0.0,98.881,0.591,42,0.333,0.095,0.024,0.024,0.071,0.024,0.024,0.0,0.071,0.0,98.881,0
7,TBR-2017-04-22,2017-04-22,TBR,H,HOU,7,7,2.1,0,0,0,0,0,0,0,2,0,0,0,2,3,1,0,2,672,0.488,52,0.288,0.077,0.019,0.019,0.058,0.019,0.019,0.019,0.154,0.0,98.327,0.49,52,0.288,0.077,0.019,0.019,0.058,0.019,0.019,0.019,0.154,0.0,98.327,0
8,BAL-2017-04-25,2017-04-25,TBR,A,BAL,12,10,3.0,0,1,1,0,0,1,0,3,1,0,0,4,3,3,0,2,1224,0.419,51,0.235,0.059,0.02,0.02,0.059,0.02,0.02,0.02,0.196,0.0,98.373,0.43,59,0.254,0.068,0.017,0.017,0.051,0.017,0.017,0.017,0.169,0.0,98.051,0
9,TOR-2017-04-28,2017-04-28,TBR,A,TOR,13,13,3.0,1,3,1,0,1,0,0,1,0,0,0,7,5,4,0,2,1300,0.374,58,0.19,0.069,0.017,0.017,0.034,0.017,0.034,0.017,0.207,0.0,99.328,0.394,71,0.211,0.07,0.014,0.014,0.056,0.014,0.028,0.014,0.183,0.0,98.718,0
