,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
8,OAK-2015-04-10,2015-04-10,SEA,A,OAK,21,19,3.1,9,9,2,0,1,2,1,3,0,0,0,6,10,7,1,99,2058,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.298,161.0,0.143,0.031,0.006,0.012,0.112,0.006,0.019,0.043,0.211,0.0,97.894,1
9,LAD-2015-04-15,2015-04-15,SEA,A,LAD,22,17,4.0,5,6,1,0,0,4,0,3,1,0,0,5,9,5,2,4,2112,0.562,22.0,0.273,0.091,0.0,0.045,0.091,0.045,0.0,0.0,0.136,0.0,93.545,0.329,182.0,0.159,0.038,0.005,0.016,0.11,0.011,0.016,0.038,0.203,0.0,97.907,0
10,SEA-2015-04-21,2015-04-21,SEA,H,HOU,25,19,5.1,1,4,1,0,0,4,0,8,1,1,0,2,10,4,3,5,2400,0.485,44.0,0.25,0.068,0.0,0.023,0.136,0.023,0.023,0.0,0.136,0.0,94.773,0.339,204.0,0.167,0.039,0.005,0.015,0.118,0.01,0.02,0.034,0.196,0.0,97.701,0
11,TEX-2015-04-27,2015-04-27,SEA,A,TEX,27,26,7.0,0,6,1,0,0,1,0,5,0,0,0,12,9,5,1,5,2835,0.414,69.0,0.203,0.058,0.0,0.014,0.145,0.014,0.029,0.0,0.203,0.014,95.217,0.334,229.0,0.162,0.039,0.004,0.013,0.122,0.009,0.022,0.031,0.21,0.004,97.515,0
12,HOU-2015-05-02,2015-05-02,SEA,A,HOU,19,18,3.0,7,9,2,0,3,1,0,2,0,0,1,7,9,4,1,4,1843,0.309,75.0,0.173,0.04,0.0,0.0,0.12,0.0,0.027,0.0,0.213,0.013,97.96,0.324,256.0,0.164,0.039,0.004,0.012,0.113,0.008,0.02,0.027,0.207,0.004,98.305,0
13,SEA-2015-05-08,2015-05-08,SEA,H,OAK,22,20,5.0,3,5,1,0,1,2,0,6,0,0,0,8,6,2,1,5,2112,0.375,72.0,0.167,0.056,0.0,0.042,0.083,0.0,0.014,0.014,0.208,0.014,98.306,0.35,275.0,0.167,0.044,0.004,0.022,0.109,0.007,0.018,0.029,0.2,0.004,98.215,0
14,SEA-2015-05-13,2015-05-13,SEA,H,SDP,23,20,6.0,2,4,1,0,1,1,0,6,0,1,0,4,12,5,1,4,2208,0.391,69.0,0.174,0.058,0.0,0.058,0.058,0.0,0.0,0.014,0.188,0.0,98.406,0.349,297.0,0.165,0.044,0.003,0.024,0.108,0.007,0.017,0.027,0.205,0.003,98.051,0
15,BAL-2015-05-19,2015-05-19,SEA,A,BAL,21,17,3.2,4,7,0,0,0,4,0,3,0,0,1,6,8,6,0,5,2121,0.413,65.0,0.138,0.062,0.0,0.077,0.062,0.0,0.0,0.015,0.215,0.015,94.815,0.343,320.0,0.159,0.044,0.003,0.025,0.103,0.006,0.016,0.025,0.209,0.006,97.903,0
16,TOR-2015-05-24,2015-05-24,SEA,A,TOR,27,23,5.2,4,6,1,0,2,4,0,3,0,0,0,6,14,5,4,4,2727,0.339,67.0,0.179,0.03,0.0,0.03,0.104,0.0,0.0,0.015,0.224,0.015,96.134,0.349,341.0,0.17,0.041,0.003,0.023,0.109,0.006,0.015,0.026,0.205,0.006,98.094,0
17,SEA-2015-05-29,2015-05-29,SEA,H,CLE,25,25,8.0,0,2,0,0,0,0,0,8,0,0,1,9,8,3,3,4,2400,0.364,72.0,0.167,0.028,0.0,0.042,0.125,0.0,0.0,0.014,0.167,0.014,98.0,0.353,368.0,0.166,0.041,0.003,0.027,0.111,0.005,0.014,0.024,0.198,0.005,98.307,0
18,SEA-2015-06-03,2015-06-03,SEA,H,NYY,30,29,8.0,3,5,1,0,2,1,0,7,0,0,0,9,13,4,1,4,2880,0.294,74.0,0.162,0.014,0.0,0.027,0.108,0.0,0.0,0.027,0.189,0.0,97.946,0.335,393.0,0.16,0.038,0.003,0.025,0.104,0.005,0.013,0.025,0.206,0.005,98.16,0
19,CLE-2015-06-10,2015-06-10,SEA,A,CLE,27,25,6.0,1,8,2,0,0,2,0,6,0,0,1,10,9,4,2,6,2754,0.248,83.0,0.084,0.024,0.0,0.048,0.06,0.0,0.0,0.012,0.217,0.0,96.47,0.33,423.0,0.154,0.038,0.002,0.028,0.099,0.005,0.012,0.024,0.208,0.005,98.007,0
20,SFG-2015-06-15,2015-06-15,SEA,A,SFG,28,28,7.0,1,7,1,0,0,0,0,6,0,0,0,11,11,6,2,4,2688,0.229,83.0,0.12,0.036,0.0,0.024,0.036,0.0,0.0,0.024,0.253,0.0,96.795,0.331,450.0,0.158,0.04,0.002,0.027,0.098,0.004,0.011,0.024,0.209,0.004,98.247,0
21,SEA-2015-06-20,2015-06-20,SEA,H,HOU,24,24,6.1,3,5,1,0,2,0,0,11,0,0,0,5,8,4,1,4,2304,0.277,86.0,0.163,0.047,0.0,0.023,0.035,0.0,0.0,0.012,0.221,0.0,96.767,0.325,478.0,0.161,0.04,0.002,0.025,0.092,0.004,0.01,0.023,0.209,0.004,98.115,0
22,LAA-2015-06-26,2015-06-26,SEA,A,LAA,28,26,7.0,1,7,1,0,1,0,0,6,1,0,0,7,14,7,4,5,2716,0.289,80.0,0.175,0.05,0.0,0.025,0.025,0.0,0.0,0.012,0.288,0.0,96.825,0.324,502.0,0.157,0.04,0.002,0.028,0.088,0.004,0.01,0.022,0.221,0.004,98.014,0
23,SDP-2015-07-01,2015-07-01,SEA,A,SDP,20,19,6.0,0,1,0,0,0,0,0,7,1,0,0,4,8,1,2,4,1900,0.28,81.0,0.16,0.037,0.0,0.037,0.0,0.0,0.012,0.0,0.284,0.0,95.16,0.322,506.0,0.16,0.042,0.002,0.026,0.083,0.004,0.01,0.018,0.219,0.004,97.958,0
24,SEA-2015-07-07,2015-07-07,SEA,H,DET,23,21,6.0,5,6,1,0,3,1,0,3,1,0,0,5,13,5,1,5,2208,0.242,73.0,0.11,0.027,0.0,0.041,0.0,0.0,0.027,0.0,0.329,0.0,94.795,0.312,507.0,0.16,0.039,0.002,0.026,0.073,0.002,0.012,0.018,0.227,0.004,97.728,0
25,SEA-2015-07-12,2015-07-12,SEA,H,LAA,24,22,5.0,6,7,3,0,0,0,0,7,1,0,0,7,9,7,1,4,2304,0.295,72.0,0.111,0.028,0.0,0.056,0.014,0.0,0.042,0.0,0.222,0.0,94.778,0.319,530.0,0.157,0.04,0.002,0.03,0.072,0.002,0.013,0.017,0.223,0.004,97.653,0
26,DET-2015-07-21,2015-07-21,SEA,A,DET,22,21,4.1,5,7,0,0,2,0,0,4,1,0,0,4,13,6,0,8,2244,0.306,68.0,0.103,0.059,0.0,0.044,0.015,0.0,0.044,0.0,0.25,0.0,94.294,0.321,554.0,0.157,0.043,0.002,0.029,0.069,0.002,0.014,0.016,0.226,0.004,97.581,0
27,SEA-2015-07-26,2015-07-26,SEA,H,TOR,24,20,6.0,3,6,1,0,1,3,0,6,0,1,1,6,9,4,1,4,2304,0.41,70.0,0.157,0.057,0.0,0.071,0.014,0.0,0.043,0.0,0.2,0.0,96.514,0.326,553.0,0.165,0.042,0.002,0.033,0.058,0.002,0.014,0.014,0.224,0.004,97.823,0
28,MIN-2015-07-31,2015-07-31,SEA,A,MIN,30,29,9.0,1,1,0,0,1,1,0,11,0,0,0,10,8,1,1,4,3060,0.379,71.0,0.183,0.056,0.0,0.042,0.042,0.0,0.028,0.014,0.239,0.014,96.507,0.328,577.0,0.165,0.042,0.002,0.033,0.061,0.002,0.014,0.016,0.225,0.005,97.747,0
29,COL-2015-08-05,2015-08-05,SEA,A,COL,29,26,7.1,3,5,2,0,1,3,0,5,0,0,0,7,14,10,3,4,3364,0.275,77.0,0.117,0.013,0.0,0.052,0.052,0.0,0.013,0.013,0.273,0.013,98.805,0.316,607.0,0.157,0.04,0.002,0.033,0.059,0.002,0.013,0.015,0.232,0.005,97.957,0
30,SEA-2015-08-11,2015-08-11,SEA,H,BAL,24,23,6.0,2,5,1,0,0,1,0,6,0,0,0,7,10,6,1,5,2304,0.242,84.0,0.071,0.036,0.0,0.036,0.083,0.0,0.0,0.012,0.262,0.012,103.905,0.315,636.0,0.153,0.041,0.002,0.033,0.061,0.002,0.013,0.014,0.23,0.005,98.78,0
