,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,PIT-2016-05-01,2016-05-01,CIN,A,PIT,22,20,6.0,2,3,0,0,1,2,0,6,0,0,0,4,10,3,1,99,2156,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
1,CIN-2016-05-06,2016-05-06,CIN,H,MIL,23,18,5.0,1,4,0,0,1,3,1,4,1,0,0,10,5,1,2,4,2346,0.234,23,0.087,0.0,0.0,0.043,0.087,0.0,0.0,0.0,0.261,0.0,93.739,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
2,PHI-2016-05-14,2016-05-14,CIN,A,PHI,22,18,5.0,3,8,2,0,0,2,0,3,0,0,2,10,7,4,1,7,2178,0.293,46,0.109,0.0,0.0,0.043,0.109,0.022,0.022,0.0,0.217,0.0,97.87,0.295,46,0.109,0.0,0.0,0.043,0.109,0.022,0.022,0.0,0.217,0.0,97.87,0
3,CIN-2016-05-19,2016-05-19,CIN,H,CLE,16,14,3.1,2,3,0,0,1,2,0,3,0,0,0,6,5,0,1,4,1632,0.345,68,0.162,0.029,0.0,0.029,0.103,0.015,0.015,0.029,0.191,0.0,98.235,0.347,68,0.162,0.029,0.0,0.029,0.103,0.015,0.015,0.029,0.191,0.0,98.235,0
4,CIN-2016-08-19,2016-08-19,CIN,H,LAD,23,19,5.0,0,5,1,1,0,2,0,3,2,0,1,1,15,6,1,91,2346,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.343,84,0.155,0.024,0.0,0.036,0.107,0.012,0.012,0.024,0.19,0.0,98.952,1
5,CIN-2016-08-24,2016-08-24,CIN,H,TEX,20,20,5.0,4,5,0,0,3,0,0,1,0,0,1,5,14,10,2,4,2040,0.36,24,0.125,0.042,0.042,0.0,0.083,0.0,0.083,0.042,0.125,0.0,97.75,0.347,107,0.15,0.028,0.009,0.028,0.103,0.009,0.028,0.028,0.178,0.0,99.607,0
6,LAA-2016-08-30,2016-08-30,CIN,A,LAA,25,23,6.0,3,7,1,0,2,1,0,4,0,0,1,9,11,3,0,5,2425,0.374,44,0.114,0.023,0.023,0.068,0.045,0.0,0.045,0.045,0.091,0.0,99.682,0.355,127,0.142,0.024,0.008,0.047,0.087,0.008,0.024,0.031,0.157,0.0,99.984,0
7,CIN-2016-09-04,2016-09-04,CIN,H,STL,20,19,5.0,3,4,1,0,2,1,0,6,0,0,0,3,10,7,1,4,2040,0.381,69,0.13,0.029,0.014,0.072,0.043,0.0,0.029,0.043,0.116,0.0,98.71,0.362,152,0.145,0.026,0.007,0.053,0.079,0.007,0.02,0.033,0.158,0.0,99.493,0
8,PIT-2016-09-09,2016-09-09,CIN,A,PIT,24,19,6.0,2,7,3,0,0,2,0,0,1,0,2,11,10,4,1,4,2352,0.377,66,0.106,0.03,0.0,0.106,0.03,0.0,0.0,0.03,0.167,0.0,98.561,0.361,172,0.134,0.029,0.006,0.058,0.076,0.006,0.017,0.029,0.174,0.0,99.785,0
9,CIN-2016-09-14,2016-09-14,CIN,H,MIL,21,18,5.0,4,3,0,0,1,3,0,4,0,0,0,9,5,2,1,4,2142,0.389,70,0.129,0.071,0.0,0.057,0.057,0.0,0.014,0.043,0.143,0.0,97.386,0.368,196,0.138,0.041,0.005,0.051,0.077,0.005,0.02,0.036,0.153,0.0,99.566,0
