,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,TBR-2015-05-23,2015-05-23,TBR,H,OAK,14,9,3.0,1,1,0,0,0,5,0,3,0,0,1,3,3,2,1,99,1358,0.317,76,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
1,TBR-2015-06-09,2015-06-09,TBR,H,LAA,13,13,2.1,3,6,1,0,0,0,0,2,0,0,0,7,4,2,0,16,1261,0.317,76,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
2,TBR-2015-06-15,2015-06-15,TBR,H,WSN,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,5,291,0.317,76,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
3,TBR-2015-06-16,2015-06-16,TBR,H,WSN,12,11,2.0,4,6,0,0,0,1,0,1,0,0,1,4,6,4,0,0,1164,0.317,76,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
4,TBR-2015-06-22,2015-06-22,TBR,H,TOR,10,9,2.0,1,3,0,0,0,1,0,3,0,0,0,3,3,2,0,5,970,0.416,29,0.379,0.034,0.0,0.0,0.034,0.0,0.0,0.034,0.138,0.0,93.655,0.384,43,0.279,0.023,0.0,0.0,0.14,0.0,0.0,0.047,0.163,0.0,94.744,0
5,HOU-2015-08-17,2015-08-17,TBR,A,HOU,5,4,1.0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,55,485,0.317,76,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.375,53,0.283,0.019,0.0,0.0,0.132,0.0,0.0,0.038,0.189,0.0,95.17,1
6,OAK-2015-08-23,2015-08-23,TBR,A,OAK,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,294,0.317,76,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.37,58,0.276,0.017,0.0,0.0,0.138,0.0,0.0,0.034,0.207,0.0,95.328,1
7,TBR-2015-08-25,2015-08-25,TBR,H,MIN,7,7,2.0,0,1,0,1,0,0,0,3,0,0,0,1,3,2,0,1,679,0.317,76,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.351,61,0.262,0.016,0.0,0.0,0.131,0.0,0.0,0.033,0.213,0.0,95.459,1
8,TBR-2015-08-26,2015-08-26,TBR,H,MIN,4,4,1.0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,388,0.317,76,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.339,68,0.235,0.015,0.015,0.0,0.118,0.0,0.0,0.029,0.235,0.0,95.618,1
9,TBR-2015-08-29,2015-08-29,TBR,H,KCR,12,12,2.2,1,3,0,0,0,0,0,2,0,0,0,7,3,2,0,2,1164,0.233,20,0.05,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.4,0.0,92.3,0.338,72,0.222,0.028,0.014,0.0,0.111,0.0,0.0,0.028,0.25,0.0,95.694,0
