,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
64,ARI-2015-04-06,2015-04-06,SFG,A,ARI,3,2,0.1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,99,315,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.276,223.0,0.117,0.031,0.0,0.036,0.054,0.009,0.018,0.013,0.256,0.0,98.117,1
65,ARI-2015-04-08,2015-04-08,SFG,A,ARI,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,315,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.281,226.0,0.115,0.035,0.0,0.035,0.058,0.009,0.018,0.013,0.257,0.0,98.208,1
66,SDP-2015-04-09,2015-04-09,SFG,A,SDP,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,285,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.277,229.0,0.114,0.035,0.0,0.035,0.057,0.009,0.017,0.013,0.258,0.0,98.297,1
67,SFG-2015-04-15,2015-04-15,SFG,H,COL,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,288,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.284,218.0,0.115,0.037,0.0,0.037,0.055,0.009,0.018,0.014,0.257,0.0,98.463,1
68,SFG-2015-04-16,2015-04-16,SFG,H,ARI,6,5,1.0,2,2,1,0,0,1,1,2,0,0,0,0,3,1,1,0,576,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.284,218.0,0.115,0.037,0.0,0.037,0.055,0.009,0.018,0.014,0.252,0.0,98.477,1
69,SFG-2015-04-18,2015-04-18,SFG,H,ARI,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,96,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.291,224.0,0.116,0.04,0.0,0.036,0.058,0.013,0.018,0.013,0.254,0.0,98.411,1
70,SFG-2015-04-21,2015-04-21,SFG,H,LAD,3,2,0.2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,288,0.265,20.0,0.05,0.1,0.0,0.0,0.1,0.05,0.0,0.0,0.4,0.0,93.75,0.292,221.0,0.118,0.041,0.0,0.036,0.054,0.014,0.018,0.014,0.262,0.0,98.462,0
71,SFG-2015-04-22,2015-04-22,SFG,H,LAD,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,288,0.26,23.0,0.043,0.087,0.0,0.0,0.13,0.043,0.0,0.0,0.348,0.0,94.043,0.291,224.0,0.116,0.04,0.0,0.036,0.058,0.013,0.018,0.013,0.259,0.0,98.429,0
72,COL-2015-04-25,2015-04-25,SFG,A,COL,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,1,2,464,0.227,26.0,0.038,0.077,0.0,0.0,0.115,0.038,0.0,0.0,0.385,0.0,94.269,0.275,222.0,0.108,0.041,0.0,0.032,0.059,0.014,0.018,0.009,0.27,0.0,97.955,0
73,SFG-2015-05-01,2015-05-01,SFG,H,LAA,3,3,0.1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,5,288,0.231,21.0,0.095,0.048,0.0,0.0,0.095,0.048,0.0,0.0,0.333,0.0,95.238,0.281,218.0,0.115,0.041,0.0,0.032,0.06,0.014,0.014,0.009,0.275,0.0,98.394,0
