,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,LAA-2017-05-05,2017-05-05,LAA,H,HOU,5,5,1.0,1,2,1,0,0,0,0,1,0,0,0,2,2,1,0,99,490,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
1,LAA-2017-05-07,2017-05-07,LAA,H,HOU,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,294,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
2,OAK-2017-05-09,2017-05-09,LAA,A,OAK,2,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,194,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
3,LAA-2017-05-11,2017-05-11,LAA,H,DET,6,3,1.0,1,1,0,0,0,3,0,2,0,0,0,0,1,1,0,1,588,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
4,LAA-2017-05-12,2017-05-12,LAA,H,DET,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,294,0.325,76,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
5,LAA-2017-05-17,2017-05-17,LAA,H,CHW,5,5,1.0,1,2,1,0,0,0,0,3,0,0,0,0,2,2,0,4,490,0.34,20,0.1,0.05,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.0,93.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
6,NYM-2017-05-19,2017-05-19,LAA,A,NYM,4,4,1.0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,1,376,0.357,25,0.12,0.08,0.0,0.0,0.2,0.0,0.0,0.0,0.28,0.0,94.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
7,TBR-2017-05-23,2017-05-23,LAA,A,TBR,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,288,0.337,29,0.138,0.069,0.0,0.0,0.172,0.0,0.0,0.0,0.31,0.0,94.0,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
8,TBR-2017-05-25,2017-05-25,LAA,A,TBR,4,3,0.2,0,1,1,0,0,1,0,1,0,0,0,0,2,1,0,1,384,0.304,32,0.125,0.062,0.0,0.0,0.156,0.0,0.0,0.0,0.281,0.0,94.188,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
9,MIA-2017-05-26,2017-05-26,LAA,A,MIA,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,285,0.308,31,0.097,0.065,0.0,0.0,0.194,0.0,0.0,0.0,0.29,0.0,93.806,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
10,MIA-2017-05-28,2017-05-28,LAA,A,MIA,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,95,0.308,31,0.097,0.065,0.0,0.0,0.194,0.0,0.0,0.0,0.29,0.0,93.516,0.325,686,0.145,0.045,0.004,0.033,0.085,0.005,0.009,0.02,0.216,0.006,100.0,1
11,LAA-2017-05-29,2017-05-29,LAA,H,ATL,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,294,0.298,32,0.094,0.062,0.0,0.0,0.188,0.0,0.0,0.0,0.312,0.0,93.562,0.292,40,0.1,0.075,0.0,0.0,0.15,0.0,0.0,0.0,0.3,0.0,94.45,0
12,LAA-2017-06-01,2017-06-01,LAA,H,MIN,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,294,0.189,27,0.074,0.074,0.0,0.0,0.037,0.0,0.0,0.0,0.296,0.0,92.815,0.271,43,0.093,0.07,0.0,0.0,0.14,0.0,0.0,0.0,0.279,0.0,94.698,0
13,LAA-2017-06-02,2017-06-02,LAA,H,MIN,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,98,0.189,27,0.074,0.074,0.0,0.0,0.037,0.0,0.0,0.0,0.333,0.0,92.815,0.253,46,0.087,0.065,0.0,0.0,0.13,0.0,0.0,0.0,0.283,0.0,94.913,0
14,LAA-2017-06-04,2017-06-04,LAA,H,MIN,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,294,0.182,28,0.071,0.071,0.0,0.0,0.036,0.0,0.0,0.0,0.357,0.0,93.0,0.247,47,0.085,0.064,0.0,0.0,0.128,0.0,0.0,0.0,0.298,0.0,94.979,0
15,DET-2017-06-06,2017-06-06,LAA,A,DET,4,2,1.0,1,1,0,0,0,1,0,0,0,1,0,1,2,0,0,1,404,0.164,31,0.065,0.065,0.0,0.0,0.032,0.0,0.0,0.0,0.387,0.0,93.484,0.232,50,0.08,0.06,0.0,0.0,0.12,0.0,0.0,0.0,0.32,0.0,95.16,0
16,DET-2017-06-08,2017-06-08,LAA,A,DET,5,5,1.0,0,2,1,0,0,0,0,2,0,0,0,1,2,1,1,1,505,0.151,30,0.067,0.033,0.0,0.0,0.067,0.0,0.0,0.0,0.3,0.033,93.733,0.244,54,0.093,0.056,0.0,0.0,0.13,0.0,0.0,0.0,0.296,0.019,95.593,0
17,HOU-2017-06-11,2017-06-11,LAA,A,HOU,4,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,388,0.187,31,0.065,0.065,0.0,0.0,0.065,0.0,0.0,0.0,0.29,0.032,94.871,0.26,59,0.102,0.068,0.0,0.0,0.119,0.0,0.0,0.0,0.305,0.017,96.051,0
18,LAA-2017-06-12,2017-06-12,LAA,H,NYY,7,5,1.0,1,2,0,0,0,2,1,0,0,0,0,5,0,0,0,0,686,0.185,35,0.057,0.057,0.0,0.0,0.086,0.0,0.0,0.0,0.257,0.029,95.114,0.254,63,0.095,0.063,0.0,0.0,0.127,0.0,0.0,0.0,0.286,0.016,96.111,0
19,LAA-2017-06-13,2017-06-13,LAA,H,NYY,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,196,0.255,39,0.103,0.051,0.0,0.0,0.128,0.026,0.0,0.0,0.231,0.026,95.564,0.278,70,0.114,0.057,0.0,0.0,0.143,0.014,0.0,0.0,0.257,0.014,96.3,0
20,LAA-2017-06-16,2017-06-16,LAA,H,KCR,4,4,1.0,1,1,0,0,1,0,0,0,0,0,0,1,3,0,1,2,392,0.235,34,0.118,0.029,0.0,0.0,0.118,0.029,0.0,0.0,0.206,0.029,95.706,0.27,72,0.111,0.056,0.0,0.0,0.139,0.014,0.0,0.0,0.25,0.014,96.347,0
21,LAA-2017-06-18,2017-06-18,LAA,H,KCR,5,4,1.0,2,2,0,0,1,0,0,1,0,1,0,1,3,1,1,1,490,0.271,37,0.108,0.027,0.0,0.027,0.108,0.027,0.0,0.0,0.162,0.027,95.973,0.283,76,0.105,0.053,0.0,0.013,0.132,0.013,0.0,0.0,0.237,0.013,96.434,0
22,NYY-2017-06-20,2017-06-20,LAA,A,NYY,4,4,1.0,0,1,1,0,0,0,0,2,0,0,0,1,1,1,0,1,400,0.334,39,0.128,0.026,0.0,0.051,0.103,0.026,0.0,0.0,0.179,0.051,96.077,0.301,81,0.111,0.049,0.0,0.025,0.123,0.012,0.0,0.0,0.235,0.025,96.531,0
23,NYY-2017-06-22,2017-06-22,LAA,A,NYY,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,300,0.357,40,0.125,0.05,0.0,0.05,0.1,0.025,0.0,0.0,0.2,0.05,96.325,0.302,85,0.106,0.059,0.0,0.024,0.118,0.012,0.0,0.0,0.247,0.024,96.694,0
24,BOS-2017-06-24,2017-06-24,LAA,A,BOS,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,315,0.34,42,0.119,0.048,0.0,0.048,0.095,0.024,0.0,0.0,0.19,0.048,96.548,0.291,88,0.102,0.057,0.0,0.023,0.114,0.011,0.0,0.0,0.25,0.023,96.807,0
25,LAD-2017-06-26,2017-06-26,LAA,A,LAD,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,288,0.34,42,0.119,0.048,0.0,0.048,0.095,0.024,0.0,0.0,0.167,0.048,97.048,0.281,91,0.099,0.055,0.0,0.022,0.11,0.011,0.0,0.0,0.253,0.022,97.077,0
26,LAA-2017-06-28,2017-06-28,LAA,H,LAD,4,4,1.0,1,1,0,0,1,0,0,1,0,0,0,0,3,0,0,1,392,0.308,41,0.098,0.049,0.0,0.049,0.073,0.024,0.0,0.0,0.195,0.024,96.585,0.272,94,0.096,0.053,0.0,0.021,0.106,0.011,0.0,0.0,0.255,0.021,97.043,0
27,LAA-2017-07-02,2017-07-02,LAA,H,SEA,6,5,1.0,3,2,0,0,1,1,0,1,0,0,0,1,3,2,0,3,588,0.329,36,0.083,0.028,0.0,0.083,0.056,0.028,0.0,0.0,0.194,0.028,96.083,0.282,98,0.092,0.051,0.0,0.031,0.102,0.01,0.0,0.0,0.255,0.02,97.082,0
28,MIN-2017-07-04,2017-07-04,LAA,A,MIN,4,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,404,0.362,33,0.061,0.03,0.0,0.121,0.03,0.0,0.0,0.0,0.242,0.03,95.909,0.301,104,0.096,0.048,0.0,0.038,0.106,0.01,0.0,0.0,0.25,0.019,97.135,0
29,TEX-2017-07-07,2017-07-07,LAA,A,TEX,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,0,2,436,0.322,33,0.061,0.03,0.0,0.091,0.061,0.0,0.0,0.0,0.242,0.03,96.273,0.296,108,0.093,0.046,0.0,0.037,0.111,0.009,0.0,0.0,0.241,0.019,97.278,0
30,LAA-2017-07-15,2017-07-15,LAA,H,TBR,6,6,1.0,1,3,0,0,1,0,0,0,0,0,0,3,3,1,0,7,588,0.338,22,0.091,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.182,0.0,95.818,0.293,112,0.098,0.045,0.0,0.036,0.107,0.009,0.0,0.0,0.241,0.018,97.696,0
31,LAA-2017-07-18,2017-07-18,LAA,H,WSN,5,5,1.0,1,2,0,0,1,0,0,1,0,0,0,2,2,1,0,2,490,0.451,25,0.16,0.0,0.0,0.12,0.08,0.0,0.0,0.0,0.12,0.0,96.32,0.31,118,0.11,0.042,0.0,0.042,0.102,0.008,0.0,0.0,0.229,0.017,97.712,0
32,LAA-2017-07-21,2017-07-21,LAA,H,BOS,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,294,0.468,26,0.192,0.0,0.0,0.115,0.077,0.0,0.0,0.0,0.115,0.0,96.385,0.321,123,0.114,0.041,0.0,0.049,0.098,0.008,0.0,0.0,0.228,0.016,97.724,0
