,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
75,MIL-2015-04-07,2015-04-07,COL,A,MIL,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,99,306,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.331,261.0,0.172,0.05,0.004,0.023,0.061,0.004,0.015,0.031,0.234,0.011,109.494,1
76,MIL-2015-04-08,2015-04-08,COL,A,MIL,4,3,1.0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,408,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.328,264.0,0.17,0.049,0.004,0.023,0.061,0.004,0.015,0.03,0.239,0.011,109.409,1
77,COL-2015-04-11,2015-04-11,COL,H,CHC,4,3,1.0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,2,464,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.33,264.0,0.17,0.049,0.004,0.023,0.064,0.004,0.015,0.03,0.239,0.011,109.167,1
78,COL-2015-04-12,2015-04-12,COL,H,CHC,5,5,1.1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,580,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.335,265.0,0.174,0.049,0.004,0.023,0.064,0.004,0.019,0.03,0.242,0.011,109.43,1
79,SFG-2015-04-14,2015-04-14,COL,A,SFG,3,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,288,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.326,267.0,0.172,0.049,0.0,0.022,0.064,0.004,0.019,0.03,0.243,0.011,109.715,1
80,SFG-2015-04-15,2015-04-15,COL,A,SFG,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,288,0.12,20.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.5,0.0,102.3,0.325,268.0,0.172,0.049,0.0,0.022,0.063,0.004,0.019,0.03,0.254,0.011,109.672,0
81,COL-2015-04-20,2015-04-20,COL,H,SDP,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,348,0.104,23.0,0.043,0.0,0.0,0.0,0.043,0.0,0.043,0.0,0.522,0.0,101.478,0.325,268.0,0.172,0.049,0.0,0.022,0.063,0.004,0.019,0.03,0.257,0.007,109.425,0
82,COL-2015-04-22,2015-04-22,COL,H,SDP,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,348,0.091,26.0,0.038,0.0,0.0,0.0,0.038,0.0,0.038,0.0,0.462,0.0,103.154,0.322,265.0,0.166,0.049,0.0,0.023,0.064,0.004,0.019,0.03,0.26,0.008,109.306,0
83,COL-2015-04-24,2015-04-24,COL,H,SFG,3,3,1.0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,348,0.082,29.0,0.034,0.0,0.0,0.0,0.034,0.0,0.034,0.0,0.414,0.0,104.483,0.318,268.0,0.164,0.049,0.0,0.022,0.063,0.004,0.019,0.03,0.257,0.007,109.381,0
84,COL-2015-04-25,2015-04-25,COL,H,SFG,4,3,1.0,0,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,464,0.102,32.0,0.062,0.0,0.0,0.0,0.031,0.0,0.031,0.031,0.406,0.0,105.562,0.322,268.0,0.168,0.049,0.0,0.022,0.063,0.004,0.019,0.034,0.257,0.007,109.616,0
85,SFG-2016-07-05,2016-07-05,COL,A,SFG,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,97,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
86,COL-2016-07-07,2016-07-07,COL,H,PHI,5,4,1.0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,1,580,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
87,COL-2016-07-10,2016-07-10,COL,H,PHI,2,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,232,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
88,ATL-2016-07-15,2016-07-15,COL,A,ATL,2,1,0.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,198,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
89,COL-2016-07-18,2016-07-18,COL,H,TBR,2,2,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,232,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
90,COL-2016-07-20,2016-07-20,COL,H,TBR,4,4,1.0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,1,464,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
91,COL-2016-07-21,2016-07-21,COL,H,ATL,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
92,COL-2016-07-23,2016-07-23,COL,H,ATL,3,2,1.0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,348,0.322,76.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
93,BAL-2016-07-25,2016-07-25,COL,A,BAL,4,4,1.1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,400,0.193,21.0,0.095,0.0,0.0,0.0,0.095,0.0,0.048,0.048,0.286,0.0,107.952,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
94,BAL-2016-07-27,2016-07-27,COL,A,BAL,3,3,0.2,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,300,0.168,24.0,0.083,0.0,0.0,0.0,0.083,0.0,0.042,0.042,0.25,0.0,107.083,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
95,NYM-2016-07-29,2016-07-29,COL,A,NYM,4,4,1.0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,376,0.149,22.0,0.091,0.0,0.0,0.0,0.091,0.0,0.0,0.045,0.273,0.0,104.091,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
96,COL-2016-08-02,2016-08-02,COL,H,LAD,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,116,0.175,24.0,0.125,0.0,0.0,0.0,0.083,0.0,0.0,0.042,0.208,0.0,101.417,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
97,COL-2016-08-04,2016-08-04,COL,H,LAD,4,4,1.0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,1,464,0.167,25.0,0.12,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.24,0.0,102.0,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
98,COL-2016-08-05,2016-08-05,COL,H,MIA,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,1,0,464,0.195,27.0,0.185,0.0,0.0,0.0,0.037,0.0,0.0,0.037,0.296,0.0,104.296,0.322,684.0,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
99,COL-2016-08-08,2016-08-08,COL,H,TEX,5,4,1.0,0,1,0,0,0,1,0,1,0,0,0,1,2,2,0,2,580,0.213,29.0,0.207,0.0,0.0,0.0,0.034,0.0,0.0,0.034,0.276,0.0,105.103,0.206,41.0,0.171,0.0,0.0,0.0,0.049,0.0,0.024,0.024,0.268,0.0,107.0,0
100,TEX-2016-08-10,2016-08-10,COL,A,TEX,2,2,0.1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,216,0.229,30.0,0.2,0.0,0.0,0.0,0.067,0.0,0.0,0.033,0.233,0.0,105.467,0.218,46.0,0.174,0.0,0.0,0.0,0.065,0.0,0.022,0.022,0.261,0.0,107.978,0
