,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
37,NYY-2015-05-08,2015-05-08,BAL,A,NYY,11,10,3.0,0,1,0,1,0,1,1,3,0,0,0,4,3,0,2,99,1111,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.332,238.0,0.206,0.059,0.0,0.008,0.046,0.008,0.017,0.042,0.134,0.0,101.097,1
38,BAL-2015-05-12,2015-05-12,BAL,H,TOR,5,5,0.1,0,2,0,0,1,0,0,1,0,0,0,2,2,1,0,3,505,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.315,233.0,0.193,0.052,0.004,0.004,0.052,0.013,0.017,0.043,0.133,0.0,101.03,1
39,BAL-2015-05-20,2015-05-20,BAL,H,SEA,5,4,0.2,0,2,0,0,0,1,0,1,0,0,0,3,0,0,0,7,505,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.321,238.0,0.193,0.05,0.004,0.008,0.05,0.013,0.017,0.042,0.134,0.0,101.029,1
40,BAL-2015-05-21,2015-05-21,BAL,H,SEA,2,2,0.0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,202,0.384,22.0,0.136,0.0,0.045,0.045,0.091,0.045,0.0,0.0,0.227,0.0,96.409,0.325,243.0,0.198,0.049,0.004,0.008,0.053,0.012,0.016,0.041,0.136,0.0,101.029,0
41,MIA-2015-05-23,2015-05-23,BAL,A,MIA,7,5,1.0,1,2,0,0,0,2,1,3,0,0,0,1,1,1,0,1,679,0.429,24.0,0.208,0.0,0.042,0.042,0.083,0.042,0.0,0.0,0.208,0.0,96.792,0.331,242.0,0.207,0.05,0.004,0.008,0.05,0.012,0.017,0.037,0.136,0.0,101.017,0
42,CLE-2015-06-05,2015-06-05,BAL,A,CLE,6,5,1.2,0,0,0,0,0,1,0,1,0,0,0,3,1,0,0,12,612,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.32,220.0,0.214,0.036,0.005,0.009,0.05,0.014,0.014,0.036,0.15,0.0,100.632,1
43,CLE-2015-06-07,2015-06-07,BAL,A,CLE,2,1,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,204,0.423,21.0,0.286,0.0,0.0,0.0,0.19,0.048,0.0,0.0,0.238,0.0,95.143,0.314,226.0,0.208,0.035,0.004,0.009,0.053,0.013,0.013,0.035,0.15,0.0,100.668,0
44,BAL-2015-06-09,2015-06-09,BAL,H,BOS,5,5,1.2,0,1,0,0,0,0,0,1,0,0,1,3,1,0,0,1,505,0.457,23.0,0.304,0.0,0.0,0.0,0.217,0.043,0.0,0.0,0.217,0.0,95.739,0.328,209.0,0.211,0.038,0.005,0.01,0.057,0.014,0.014,0.033,0.148,0.0,100.56,0
45,BAL-2015-06-12,2015-06-12,BAL,H,NYY,5,4,1.0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,0,2,505,0.33,21.0,0.19,0.0,0.0,0.0,0.19,0.048,0.0,0.048,0.238,0.0,95.238,0.324,214.0,0.21,0.037,0.005,0.009,0.056,0.014,0.014,0.037,0.15,0.0,100.57,0
46,BAL-2015-06-13,2015-06-13,BAL,H,NYY,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.324,219.0,0.21,0.037,0.005,0.009,0.059,0.014,0.014,0.037,0.151,0.0,100.58,1
