,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
20,CLE-2015-06-19,2015-06-19,CLE,H,TBR,4,3,1.0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,99,408,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
21,CLE-2015-06-22,2015-06-22,CLE,H,DET,9,8,3.0,0,1,0,0,0,0,0,1,0,1,1,4,4,3,0,2,918,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
22,BAL-2015-06-28,2015-06-28,CLE,A,BAL,2,2,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,202,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
23,PIT-2015-07-05,2015-07-05,CLE,A,PIT,4,4,1.0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,6,392,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
24,CLE-2015-07-06,2015-07-06,CLE,H,HOU,8,7,2.0,1,1,0,0,1,1,0,2,0,0,0,2,3,0,0,0,816,0.083,20.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.2,0.05,96.0,0.293,42.0,0.119,0.048,0.024,0.0,0.095,0.024,0.0,0.071,0.143,0.024,97.571,0
25,CIN-2015-07-17,2015-07-17,CLE,A,CIN,7,7,2.0,0,1,1,0,0,0,0,2,0,0,0,3,2,2,0,10,707,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.31,49.0,0.102,0.041,0.02,0.02,0.102,0.02,0.0,0.041,0.163,0.02,98.265,1
26,CIN-2015-07-19,2015-07-19,CLE,A,CIN,2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,202,0.211,20.0,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.25,0.0,95.75,0.31,53.0,0.094,0.057,0.019,0.019,0.094,0.019,0.0,0.038,0.17,0.019,98.585,0
27,MIL-2015-07-21,2015-07-21,CLE,A,MIL,2,2,0.1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,204,0.191,22.0,0.0,0.045,0.0,0.045,0.045,0.0,0.0,0.0,0.227,0.0,96.227,0.262,50.0,0.08,0.06,0.0,0.02,0.08,0.02,0.0,0.04,0.18,0.02,98.64,0
28,CLE-2015-07-23,2015-07-23,CLE,H,CHW,3,3,1.0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,306,0.213,24.0,0.042,0.042,0.0,0.042,0.042,0.0,0.0,0.0,0.208,0.0,96.708,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
29,CLE-2015-07-25,2015-07-25,CLE,H,CHW,8,8,2.1,1,1,0,0,0,0,0,3,0,0,0,3,2,1,1,1,816,0.222,27.0,0.074,0.037,0.0,0.037,0.037,0.0,0.0,0.037,0.222,0.0,97.296,0.182,42.0,0.071,0.024,0.0,0.024,0.048,0.0,0.0,0.071,0.214,0.024,98.929,0
