,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
54,CIN-2015-04-06,2015-04-06,CIN,H,PIT,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,99,303,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.201,203.0,0.069,0.03,0.0,0.005,0.118,0.0,0.01,0.01,0.522,0.005,100.182,1
55,CIN-2015-04-08,2015-04-08,CIN,H,PIT,4,4,1.0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,404,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.198,206.0,0.068,0.029,0.0,0.005,0.117,0.0,0.01,0.01,0.524,0.005,100.194,1
56,CIN-2015-04-09,2015-04-09,CIN,H,PIT,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,303,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.198,210.0,0.071,0.029,0.0,0.005,0.114,0.0,0.01,0.01,0.519,0.005,100.21,1
57,CIN-2015-04-10,2015-04-10,CIN,H,STL,4,4,1.0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,404,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.195,213.0,0.07,0.028,0.0,0.005,0.113,0.0,0.009,0.009,0.521,0.005,100.221,1
58,CIN-2015-04-12,2015-04-12,CIN,H,STL,4,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,404,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.196,217.0,0.074,0.028,0.0,0.005,0.111,0.0,0.009,0.009,0.521,0.005,100.235,1
59,CHC-2015-04-14,2015-04-14,CIN,A,CHC,5,4,1.0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,1,500,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.195,221.0,0.072,0.027,0.0,0.005,0.113,0.0,0.009,0.009,0.511,0.005,100.249,1
60,MIL-2015-04-21,2015-04-21,CIN,A,MIL,3,3,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,306,0.175,24.0,0.125,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.375,0.0,96.583,0.198,226.0,0.075,0.027,0.0,0.004,0.115,0.0,0.009,0.009,0.509,0.004,100.243,0
61,MIL-2015-04-22,2015-04-22,CIN,A,MIL,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,306,0.154,27.0,0.111,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.444,0.0,97.185,0.195,229.0,0.074,0.026,0.0,0.004,0.114,0.0,0.009,0.009,0.515,0.004,100.266,0
62,CIN-2015-04-24,2015-04-24,CIN,H,CHC,5,4,1.0,0,1,1,0,0,1,0,1,0,0,0,0,3,1,1,1,505,0.139,30.0,0.1,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.467,0.0,97.667,0.193,232.0,0.073,0.026,0.0,0.004,0.112,0.0,0.009,0.009,0.517,0.004,100.289,0
63,CIN-2015-04-27,2015-04-27,CIN,H,MIL,4,3,0.2,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,2,404,0.192,32.0,0.094,0.031,0.0,0.0,0.094,0.0,0.0,0.0,0.406,0.0,97.875,0.197,237.0,0.072,0.03,0.0,0.004,0.114,0.0,0.008,0.008,0.511,0.004,100.304,0
64,CIN-2015-04-28,2015-04-28,CIN,H,MIL,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,303,0.216,36.0,0.111,0.028,0.0,0.0,0.083,0.0,0.028,0.0,0.417,0.0,98.222,0.201,241.0,0.075,0.029,0.0,0.004,0.112,0.0,0.012,0.008,0.51,0.004,100.315,0
65,PIT-2015-05-05,2015-05-05,CIN,A,PIT,6,3,1.0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,588,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.198,244.0,0.074,0.029,0.0,0.004,0.111,0.0,0.012,0.008,0.512,0.004,100.324,1
66,PIT-2015-05-06,2015-05-06,CIN,A,PIT,4,4,1.0,0,1,1,0,0,0,0,0,0,0,0,2,2,1,0,0,392,0.233,25.0,0.04,0.04,0.0,0.0,0.16,0.0,0.04,0.0,0.52,0.0,96.48,0.202,250.0,0.072,0.028,0.0,0.004,0.12,0.0,0.012,0.008,0.512,0.004,100.268,0
67,CHW-2015-05-10,2015-05-10,CIN,A,CHW,5,5,0.2,1,3,0,0,0,0,0,1,0,0,0,1,3,3,0,3,495,0.245,29.0,0.034,0.069,0.0,0.0,0.138,0.0,0.034,0.0,0.448,0.0,96.69,0.204,254.0,0.071,0.031,0.0,0.004,0.118,0.0,0.012,0.008,0.504,0.004,100.232,0
68,CIN-2015-05-11,2015-05-11,CIN,H,ATL,6,6,1.0,1,3,0,0,0,0,0,2,0,0,0,2,2,2,0,0,606,0.288,34.0,0.118,0.059,0.0,0.0,0.118,0.0,0.029,0.0,0.412,0.0,97.029,0.211,255.0,0.082,0.031,0.0,0.004,0.114,0.0,0.012,0.008,0.494,0.004,100.196,0
69,CIN-2015-05-12,2015-05-12,CIN,H,ATL,4,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,404,0.337,37.0,0.189,0.054,0.0,0.0,0.108,0.0,0.027,0.0,0.351,0.0,97.27,0.216,261.0,0.092,0.031,0.0,0.004,0.111,0.0,0.011,0.008,0.49,0.004,100.215,0
70,CIN-2015-05-14,2015-05-14,CIN,H,SFG,3,3,1.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,303,0.347,38.0,0.184,0.053,0.0,0.0,0.132,0.0,0.026,0.0,0.289,0.0,97.289,0.208,261.0,0.092,0.031,0.0,0.0,0.111,0.0,0.011,0.008,0.483,0.004,100.215,0
