,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
7,TBR-2015-04-17,2015-04-17,TBR,H,NYY,3,2,1.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,99,291,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
8,TBR-2015-04-18,2015-04-18,TBR,H,NYY,4,3,0.1,3,3,1,0,0,0,0,0,0,1,0,0,4,3,0,0,388,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
9,TBR-2015-06-14,2015-06-14,TBR,H,CHW,3,3,1.0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,56,291,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
10,TBR-2015-06-15,2015-06-15,TBR,H,WSN,4,3,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,388,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
11,TBR-2015-06-16,2015-06-16,TBR,H,WSN,9,8,2.1,2,2,0,0,1,1,0,0,0,0,1,5,3,3,0,0,873,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
12,TBR-2015-07-01,2015-07-01,TBR,H,CLE,5,4,0.2,2,2,1,0,1,1,0,1,0,0,0,1,2,1,0,14,485,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,1
13,NYY-2015-09-04,2015-09-04,TBR,A,NYY,1,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,101,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.435,44.0,0.182,0.068,0.0,0.045,0.114,0.0,0.0,0.068,0.091,0.023,96.159,1
14,NYY-2015-09-06,2015-09-06,TBR,A,NYY,4,4,1.0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,404,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.425,45.0,0.178,0.067,0.0,0.044,0.111,0.0,0.0,0.067,0.111,0.022,96.267,1
15,DET-2015-09-09,2015-09-09,TBR,A,DET,3,2,1.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,2,306,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.408,49.0,0.184,0.061,0.0,0.041,0.102,0.0,0.0,0.061,0.102,0.02,96.653,1
16,TBR-2015-09-12,2015-09-12,TBR,H,BOS,6,6,1.0,2,3,0,0,1,0,0,0,0,0,0,3,3,2,0,2,582,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.398,52.0,0.173,0.058,0.0,0.038,0.115,0.0,0.0,0.077,0.115,0.019,96.962,1
17,TBR-2015-09-14,2015-09-14,TBR,H,NYY,2,1,0.1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,194,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.425,58.0,0.19,0.052,0.0,0.052,0.103,0.0,0.0,0.069,0.103,0.017,96.966,1
18,TBR-2015-09-16,2015-09-16,TBR,H,NYY,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,291,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.429,57.0,0.175,0.053,0.0,0.053,0.123,0.0,0.0,0.053,0.105,0.018,96.965,1
19,BOS-2015-09-21,2015-09-21,TBR,A,BOS,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,104,0.32,20.0,0.15,0.0,0.0,0.05,0.1,0.0,0.0,0.05,0.15,0.0,93.9,0.429,57.0,0.175,0.053,0.0,0.053,0.123,0.0,0.0,0.053,0.105,0.018,96.965,0
20,TOR-2015-09-25,2015-09-25,TBR,A,TOR,3,2,0.2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,3,303,0.32,20.0,0.15,0.0,0.0,0.05,0.1,0.0,0.0,0.05,0.1,0.0,94.05,0.389,53.0,0.151,0.038,0.0,0.057,0.113,0.0,0.0,0.057,0.094,0.019,96.34,0
21,TOR-2015-09-26,2015-09-26,TBR,A,TOR,5,4,1.1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,505,0.332,23.0,0.174,0.0,0.0,0.043,0.087,0.0,0.0,0.043,0.087,0.0,94.957,0.391,56.0,0.161,0.036,0.0,0.054,0.107,0.0,0.0,0.054,0.089,0.018,96.589,0
22,TBR-2015-10-02,2015-10-02,TBR,H,TOR,3,3,0.1,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,5,291,0.32,21.0,0.143,0.0,0.0,0.048,0.095,0.0,0.0,0.0,0.095,0.0,94.238,0.381,57.0,0.14,0.035,0.0,0.053,0.123,0.0,0.0,0.053,0.105,0.018,96.596,0
23,TBR-2015-10-03,2015-10-03,TBR,H,TOR,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,291,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.398,60.0,0.15,0.05,0.0,0.05,0.117,0.0,0.0,0.05,0.1,0.017,96.617,1
