,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
4,LAA-2015-05-28,2015-05-28,DET,A,LAA,24,22,5.0,7,9,1,1,2,1,0,1,0,0,1,13,9,3,0,99,2328,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.451,47.0,0.106,0.064,0.043,0.043,0.106,0.0,0.043,0.021,0.234,0.0,99.106,1
5,CLE-2015-06-24,2015-06-24,DET,A,CLE,25,23,5.1,5,8,2,0,1,2,0,7,0,0,0,6,10,9,1,26,2550,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.479,71.0,0.141,0.056,0.042,0.056,0.085,0.0,0.028,0.028,0.169,0.0,98.394,1
6,MIN-2015-07-11,2015-07-11,DET,A,MIN,16,14,3.1,2,5,0,0,1,1,0,4,1,0,0,7,3,1,0,16,1632,0.414,26.0,0.192,0.077,0.0,0.038,0.077,0.0,0.0,0.0,0.269,0.0,98.077,0.464,96.0,0.156,0.062,0.031,0.052,0.083,0.0,0.021,0.021,0.198,0.0,99.333,0
7,BAL-2015-07-31,2015-07-31,DET,A,BAL,21,19,4.1,3,6,1,0,1,1,0,1,1,0,1,12,6,4,2,19,2121,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.461,112.0,0.17,0.054,0.027,0.054,0.08,0.0,0.027,0.018,0.205,0.0,99.714,1
8,DET-2015-08-07,2015-08-07,DET,H,BOS,13,10,2.2,2,2,1,0,0,2,1,1,1,0,0,7,2,0,0,6,1326,0.393,22.0,0.182,0.045,0.0,0.045,0.045,0.0,0.045,0.045,0.045,0.0,96.409,0.451,133.0,0.173,0.053,0.023,0.053,0.075,0.0,0.03,0.023,0.18,0.0,99.917,0
9,KCR-2015-08-10,2015-08-10,DET,A,KCR,6,5,1.1,1,2,0,0,0,1,0,0,0,0,1,3,2,1,0,2,612,0.378,35.0,0.143,0.057,0.0,0.029,0.086,0.029,0.057,0.029,0.057,0.0,98.486,0.443,146.0,0.164,0.055,0.021,0.048,0.082,0.007,0.034,0.021,0.171,0.0,100.103,0
10,HOU-2015-08-16,2015-08-16,DET,A,HOU,6,5,1.1,0,1,0,0,0,1,0,1,0,0,0,3,1,1,0,5,582,0.383,41.0,0.171,0.049,0.0,0.024,0.098,0.024,0.049,0.049,0.049,0.0,99.0,0.447,129.0,0.186,0.047,0.016,0.047,0.093,0.008,0.031,0.031,0.163,0.0,100.031,0
11,CHC-2015-08-18,2015-08-18,DET,A,CHC,7,6,1.1,3,3,0,1,1,1,0,0,0,0,1,2,4,2,1,1,700,0.367,47.0,0.17,0.043,0.0,0.021,0.106,0.021,0.043,0.043,0.064,0.0,98.745,0.439,135.0,0.185,0.044,0.015,0.044,0.096,0.007,0.03,0.03,0.163,0.0,99.896,0
12,CIN-2015-08-24,2015-08-24,DET,A,CIN,22,19,5.1,3,3,0,0,2,3,0,3,0,0,0,4,12,8,0,5,2222,0.435,33.0,0.152,0.03,0.03,0.03,0.152,0.03,0.03,0.061,0.061,0.0,97.576,0.438,130.0,0.177,0.038,0.015,0.054,0.092,0.008,0.023,0.038,0.146,0.0,99.708,0
13,TOR-2015-08-29,2015-08-29,DET,A,TOR,21,18,4.0,5,8,2,0,1,2,0,2,0,1,1,6,11,5,3,4,2121,0.398,42.0,0.119,0.0,0.024,0.071,0.143,0.0,0.0,0.048,0.095,0.0,98.0,0.422,152.0,0.158,0.033,0.013,0.059,0.099,0.007,0.02,0.033,0.145,0.0,99.895,0
