,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
0,MIN-2016-06-11,2016-06-11,MIN,H,BOS,8,5,0.2,5,3,0,0,0,2,0,0,1,0,0,2,3,3,0,99,816,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
1,MIN-2016-08-11,2016-08-11,MIN,H,HOU,10,9,2.2,0,2,0,0,0,1,0,1,0,0,1,6,2,1,1,60,1020,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
2,MIN-2016-08-12,2016-08-12,MIN,H,KCR,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,306,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
3,MIN-2016-08-14,2016-08-14,MIN,H,KCR,4,3,1.0,0,1,0,0,0,1,0,0,0,0,1,3,0,0,0,1,408,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
4,KCR-2016-08-19,2016-08-19,MIN,A,KCR,3,2,0.0,1,2,0,0,0,1,0,0,0,0,0,1,1,1,0,4,303,0.322,76,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
5,KCR-2016-08-20,2016-08-20,MIN,A,KCR,4,3,1.0,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,0,404,0.323,21,0.238,0.0,0.0,0.0,0.143,0.0,0.0,0.095,0.095,0.0,97.0,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
6,MIN-2016-08-23,2016-08-23,MIN,H,DET,4,4,1.0,0,1,1,0,0,0,0,0,0,0,0,2,2,1,0,2,408,0.335,25,0.24,0.0,0.0,0.0,0.16,0.0,0.0,0.12,0.08,0.0,97.64,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
7,MIN-2016-08-24,2016-08-24,MIN,H,DET,4,4,1.0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,0,0,408,0.331,29,0.207,0.034,0.0,0.0,0.138,0.0,0.0,0.103,0.069,0.0,98.241,0.322,684,0.149,0.045,0.005,0.031,0.082,0.005,0.009,0.02,0.211,0.007,100.0,1
8,MIN-2016-08-25,2016-08-25,MIN,H,DET,4,4,1.0,0,2,0,0,0,0,0,1,0,0,1,3,0,0,0,0,408,0.329,33,0.182,0.061,0.0,0.0,0.121,0.0,0.0,0.091,0.061,0.0,98.697,0.382,41,0.22,0.049,0.0,0.0,0.146,0.0,0.024,0.073,0.049,0.0,99.341,0
9,TOR-2016-08-28,2016-08-28,MIN,A,TOR,3,2,0.1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,2,300,0.341,37,0.216,0.054,0.0,0.0,0.108,0.0,0.0,0.108,0.081,0.0,99.054,0.387,45,0.244,0.044,0.0,0.0,0.133,0.0,0.022,0.089,0.067,0.0,99.578,0
10,CLE-2016-08-31,2016-08-31,MIN,A,CLE,6,3,0.2,1,2,1,0,0,2,0,0,0,1,0,0,4,4,0,2,624,0.364,40,0.2,0.075,0.0,0.0,0.125,0.0,0.0,0.1,0.1,0.0,99.125,0.404,48,0.229,0.062,0.0,0.0,0.146,0.0,0.021,0.083,0.083,0.0,99.604,0
11,MIN-2016-09-02,2016-09-02,MIN,H,CHW,8,7,1.1,3,3,1,0,0,1,0,3,0,0,0,4,0,0,0,1,816,0.477,33,0.212,0.121,0.0,0.0,0.182,0.0,0.0,0.091,0.061,0.03,98.879,0.424,54,0.222,0.074,0.0,0.0,0.167,0.0,0.019,0.074,0.074,0.019,100.093,0
12,MIN-2016-09-05,2016-09-05,MIN,H,KCR,4,3,1.0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,2,408,0.483,37,0.216,0.135,0.0,0.0,0.162,0.0,0.0,0.054,0.135,0.027,99.216,0.43,62,0.226,0.081,0.0,0.0,0.161,0.0,0.016,0.065,0.113,0.016,100.339,0
13,MIN-2016-09-06,2016-09-06,MIN,H,KCR,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,102,0.452,41,0.195,0.122,0.0,0.0,0.171,0.0,0.0,0.049,0.146,0.024,99.488,0.414,66,0.212,0.076,0.0,0.0,0.167,0.0,0.015,0.061,0.121,0.015,100.439,0
14,MIN-2016-09-09,2016-09-09,MIN,H,CLE,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,306,0.411,39,0.154,0.128,0.0,0.0,0.154,0.0,0.0,0.051,0.154,0.026,99.436,0.407,67,0.209,0.075,0.0,0.0,0.164,0.0,0.015,0.06,0.119,0.015,100.463,0
15,MIN-2016-09-10,2016-09-10,MIN,H,CLE,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,306,0.38,38,0.132,0.132,0.0,0.0,0.132,0.0,0.0,0.026,0.158,0.026,99.474,0.39,70,0.2,0.071,0.0,0.0,0.157,0.0,0.014,0.057,0.114,0.014,100.529,0
16,DET-2016-09-12,2016-09-12,MIN,A,DET,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,300,0.351,41,0.122,0.122,0.0,0.0,0.122,0.0,0.0,0.024,0.171,0.024,99.659,0.373,73,0.192,0.068,0.0,0.0,0.151,0.0,0.014,0.055,0.123,0.014,100.589,0
17,DET-2016-09-14,2016-09-14,MIN,A,DET,5,5,1.1,0,1,0,0,0,0,0,2,0,0,0,0,3,1,0,1,500,0.331,36,0.139,0.083,0.0,0.0,0.139,0.0,0.0,0.028,0.222,0.028,99.167,0.359,76,0.184,0.066,0.0,0.0,0.145,0.0,0.013,0.053,0.132,0.013,100.566,0
18,DET-2016-09-15,2016-09-15,MIN,A,DET,2,1,0.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,200,0.297,37,0.108,0.081,0.0,0.0,0.135,0.0,0.0,0.0,0.243,0.027,98.973,0.347,81,0.185,0.062,0.0,0.0,0.136,0.0,0.012,0.049,0.148,0.012,100.531,0
19,NYM-2016-09-17,2016-09-17,MIN,A,NYM,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,282,0.3,39,0.103,0.077,0.0,0.0,0.154,0.0,0.0,0.0,0.231,0.026,99.026,0.347,83,0.181,0.06,0.0,0.0,0.145,0.0,0.012,0.048,0.145,0.012,100.518,0
20,MIN-2016-09-22,2016-09-22,MIN,H,DET,6,6,2.0,0,1,1,0,0,0,0,2,0,0,0,1,3,2,0,4,612,0.186,33,0.091,0.03,0.0,0.0,0.091,0.0,0.0,0.0,0.273,0.0,97.576,0.335,86,0.174,0.058,0.0,0.0,0.14,0.0,0.012,0.047,0.151,0.012,100.291,0
21,MIN-2016-09-23,2016-09-23,MIN,H,SEA,1,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,102,0.117,31,0.032,0.032,0.0,0.0,0.065,0.0,0.0,0.0,0.258,0.0,97.29,0.327,92,0.163,0.065,0.0,0.0,0.13,0.0,0.011,0.043,0.163,0.011,100.402,0
22,KCR-2016-09-27,2016-09-27,MIN,A,KCR,3,3,1.0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,3,303,0.156,27,0.037,0.074,0.0,0.0,0.037,0.0,0.0,0.0,0.259,0.0,96.593,0.337,93,0.161,0.075,0.0,0.0,0.129,0.0,0.011,0.043,0.161,0.011,100.419,0
23,KCR-2016-09-28,2016-09-28,MIN,A,KCR,2,2,0.1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,202,0.17,30,0.067,0.067,0.0,0.0,0.033,0.0,0.0,0.0,0.267,0.0,97.033,0.335,96,0.167,0.073,0.0,0.0,0.125,0.0,0.01,0.042,0.167,0.01,100.438,0
