,game_code,date,team,side,opp,PA,AB,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_avg_pf,imputed
18,CHC-2015-04-14,2015-04-14,CHC,H,CIN,5,4,1.1,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,99,500,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.394,67.0,0.09,0.09,0.0,0.03,0.179,0.015,0.0,0.0,0.313,0.0,98.463,1
19,CHC-2015-04-17,2015-04-17,CHC,H,SDP,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,100,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.404,67.0,0.09,0.09,0.0,0.03,0.194,0.015,0.0,0.0,0.328,0.0,98.388,1
20,CHC-2015-04-18,2015-04-18,CHC,H,SDP,7,7,2.0,0,1,1,0,0,0,0,2,0,0,0,2,3,2,0,0,700,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.398,68.0,0.088,0.088,0.0,0.029,0.191,0.015,0.0,0.0,0.324,0.0,98.412,1
21,PIT-2015-04-20,2015-04-20,CHC,A,PIT,4,4,1.0,1,1,0,0,1,0,0,1,0,0,0,1,2,0,0,1,392,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.378,75.0,0.08,0.093,0.0,0.027,0.173,0.013,0.0,0.0,0.32,0.0,98.56,1
22,PIT-2015-04-22,2015-04-22,CHC,A,PIT,3,3,0.2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,294,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,100.0,0.386,79.0,0.076,0.089,0.0,0.038,0.165,0.013,0.0,0.0,0.316,0.0,98.532,1
23,CIN-2015-04-24,2015-04-24,CHC,A,CIN,4,4,1.1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,404,0.2,21.0,0.0,0.048,0.0,0.048,0.048,0.0,0.0,0.0,0.286,0.0,94.571,0.371,82.0,0.073,0.085,0.0,0.037,0.159,0.012,0.0,0.0,0.317,0.0,98.512,0
24,CIN-2015-04-26,2015-04-26,CHC,A,CIN,4,4,1.0,0,1,0,1,0,0,0,1,0,0,0,0,3,2,0,1,404,0.167,25.0,0.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.36,0.0,95.6,0.354,86.0,0.07,0.081,0.0,0.035,0.151,0.012,0.0,0.0,0.337,0.0,98.628,0
25,CHC-2015-04-28,2015-04-28,CHC,H,PIT,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,300,0.2,29.0,0.0,0.034,0.034,0.034,0.034,0.0,0.0,0.0,0.345,0.0,96.345,0.356,90.0,0.067,0.078,0.011,0.033,0.144,0.011,0.0,0.0,0.333,0.0,98.733,0
26,CHC-2015-05-03,2015-05-03,CHC,H,MIL,3,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,300,0.181,32.0,0.0,0.031,0.031,0.031,0.031,0.0,0.0,0.0,0.344,0.0,96.688,0.352,89.0,0.067,0.079,0.011,0.034,0.135,0.011,0.0,0.0,0.337,0.0,98.674,0
27,STL-2015-05-04,2015-05-04,CHC,A,STL,5,5,1.0,1,2,1,0,0,0,0,0,0,0,0,4,1,1,0,0,485,0.165,35.0,0.0,0.029,0.029,0.029,0.029,0.0,0.0,0.0,0.343,0.0,96.971,0.34,92.0,0.065,0.076,0.011,0.033,0.13,0.011,0.0,0.0,0.337,0.0,98.717,0
