,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf,imputed
36,CLE-2015-05-01,2015-05-01,CLE,H,TOR,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.274,77.0,0.221,0.026,0.0,0.0,0.039,0.0,0.013,0.013,0.325,0.0,0.013,100.429,1
37,CLE-2015-05-02,2015-05-02,CLE,H,TOR,CF,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,408,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.274,77.0,0.221,0.026,0.0,0.0,0.039,0.0,0.013,0.013,0.325,0.0,0.013,100.429,1
38,CLE-2015-07-29,2015-07-29,CLE,H,KCR,LF,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,510,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.268,81.0,0.21,0.025,0.0,0.0,0.049,0.0,0.012,0.012,0.333,0.0,0.012,100.506,1
39,OAK-2015-07-30,2015-07-30,CLE,A,OAK,RF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,294,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.263,86.0,0.209,0.023,0.0,0.0,0.047,0.0,0.012,0.012,0.326,0.0,0.012,100.593,1
40,OAK-2015-07-31,2015-07-31,CLE,A,OAK,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.254,89.0,0.202,0.022,0.0,0.0,0.045,0.0,0.011,0.011,0.337,0.0,0.011,100.506,1
41,LAA-2015-08-03,2015-08-03,CLE,A,LAA,LF,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,194,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.252,87.0,0.207,0.023,0.0,0.0,0.046,0.0,0.0,0.011,0.333,0.0,0.011,100.471,1
42,LAA-2015-08-04,2015-08-04,CLE,A,LAA,CF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,97,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.246,89.0,0.202,0.022,0.0,0.0,0.045,0.0,0.0,0.011,0.348,0.0,0.011,100.393,1
43,LAA-2015-08-05,2015-08-05,CLE,A,LAA,CF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.243,90.0,0.2,0.022,0.0,0.0,0.044,0.0,0.0,0.011,0.356,0.0,0.011,100.356,1
44,CLE-2015-08-07,2015-08-07,CLE,H,MIN,CF,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,408,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.238,92.0,0.196,0.022,0.0,0.0,0.043,0.0,0.0,0.011,0.348,0.0,0.011,100.283,1
45,CIN-2015-09-30,2015-09-30,CIN,H,CHC,CF,4,3,2,1,0,0,0,0,1,0,0,0,0,0,0,404,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
