,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf,imputed
18,COL-2015-06-10,2015-06-10,COL,H,STL,PH,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,116,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
19,STL-2015-08-01,2015-08-01,COL,A,STL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
20,STL-2015-08-02,2015-08-02,COL,A,STL,LF,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,388,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
21,COL-2015-08-03,2015-08-03,COL,H,SEA,LF,5,5,1,2,0,0,0,0,0,0,2,0,0,0,0,580,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
22,COL-2015-08-04,2015-08-04,COL,H,SEA,1B LF,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,464,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
23,COL-2015-08-05,2015-08-05,COL,H,SEA,LF,5,5,0,1,0,0,0,1,0,0,2,0,0,0,0,580,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
24,WSN-2015-08-07,2015-08-07,COL,A,WSN,LF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,303,0.284,20.0,0.15,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.2,0.0,0.0,105.45,0.317,680.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,1
25,WSN-2015-08-08,2015-08-08,COL,A,WSN,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0.245,23.0,0.13,0.0,0.0,0.043,0.043,0.0,0.0,0.0,0.217,0.0,0.0,104.87,0.259,41.0,0.171,0.024,0.0,0.024,0.024,0.0,0.0,0.0,0.341,0.0,0.0,105.122,0
26,WSN-2015-08-09,2015-08-09,COL,A,WSN,LF,4,4,1,1,0,0,0,1,0,0,2,0,0,0,0,404,0.235,24.0,0.125,0.0,0.0,0.042,0.042,0.0,0.0,0.0,0.25,0.0,0.0,104.708,0.252,42.0,0.167,0.024,0.0,0.024,0.024,0.0,0.0,0.0,0.357,0.0,0.0,105.024,0
27,NYM-2015-08-10,2015-08-10,COL,A,NYM,1B,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,285,0.232,28.0,0.143,0.0,0.0,0.036,0.036,0.0,0.0,0.0,0.286,0.0,0.0,104.179,0.25,46.0,0.174,0.022,0.0,0.022,0.022,0.0,0.0,0.0,0.37,0.0,0.0,104.674,0
28,NYM-2015-08-11,2015-08-11,COL,A,NYM,LF,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,285,0.209,31.0,0.129,0.0,0.0,0.032,0.032,0.0,0.0,0.0,0.29,0.0,0.0,103.29,0.234,49.0,0.163,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.367,0.0,0.0,104.082,0
29,NYM-2015-08-13,2015-08-13,COL,A,NYM,LF,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,285,0.217,34.0,0.147,0.0,0.0,0.029,0.029,0.0,0.0,0.0,0.265,0.0,0.0,102.559,0.238,52.0,0.173,0.019,0.0,0.019,0.019,0.0,0.0,0.0,0.346,0.0,0.0,103.558,0
30,COL-2015-08-15,2015-08-15,COL,H,SDP,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,348,0.242,37.0,0.162,0.0,0.0,0.027,0.054,0.0,0.0,0.0,0.27,0.0,0.0,101.946,0.254,55.0,0.182,0.018,0.0,0.018,0.036,0.0,0.0,0.0,0.345,0.0,0.0,103.091,0
31,COL-2015-08-18,2015-08-18,COL,H,WSN,LF,4,3,1,2,0,0,1,1,1,0,1,0,0,0,0,464,0.224,40.0,0.15,0.0,0.0,0.025,0.05,0.0,0.0,0.0,0.3,0.0,0.0,103.0,0.241,58.0,0.172,0.017,0.0,0.017,0.034,0.0,0.0,0.0,0.362,0.0,0.0,103.759,0
32,COL-2015-08-19,2015-08-19,COL,H,WSN,LF,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,232,0.287,44.0,0.159,0.0,0.0,0.045,0.068,0.0,0.0,0.0,0.295,0.0,0.0,104.182,0.286,62.0,0.177,0.016,0.0,0.032,0.048,0.0,0.0,0.0,0.355,0.0,0.0,104.548,0
33,COL-2015-08-20,2015-08-20,COL,H,WSN,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0.275,46.0,0.152,0.0,0.0,0.043,0.065,0.0,0.0,0.0,0.304,0.0,0.0,104.696,0.277,64.0,0.172,0.016,0.0,0.031,0.047,0.0,0.0,0.0,0.359,0.0,0.0,104.906,0
34,COL-2015-08-21,2015-08-21,COL,H,NYM,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0.269,47.0,0.149,0.0,0.0,0.043,0.064,0.0,0.0,0.0,0.298,0.0,0.0,104.936,0.272,65.0,0.169,0.015,0.0,0.031,0.046,0.0,0.0,0.0,0.354,0.0,0.0,105.077,0
35,COL-2015-08-22,2015-08-22,COL,H,NYM,LF,4,3,0,2,1,1,0,4,1,0,0,0,0,0,0,464,0.269,47.0,0.149,0.0,0.0,0.043,0.064,0.0,0.0,0.0,0.298,0.0,0.0,105.34,0.268,66.0,0.167,0.015,0.0,0.03,0.045,0.0,0.0,0.0,0.348,0.0,0.0,105.242,0
36,COL-2015-08-23,2015-08-23,COL,H,NYM,LF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,348,0.331,47.0,0.149,0.021,0.021,0.043,0.064,0.0,0.0,0.0,0.298,0.0,0.0,106.957,0.305,70.0,0.157,0.029,0.014,0.029,0.057,0.0,0.0,0.0,0.329,0.0,0.0,105.857,0
37,ATL-2015-08-24,2015-08-24,COL,A,ATL,LF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,297,0.306,45.0,0.111,0.022,0.022,0.044,0.067,0.0,0.0,0.0,0.289,0.0,0.0,106.556,0.292,73.0,0.151,0.027,0.014,0.027,0.055,0.0,0.0,0.0,0.329,0.0,0.0,106.274,0
38,ATL-2015-08-25,2015-08-25,COL,A,ATL,LF,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,396,0.265,44.0,0.114,0.023,0.023,0.023,0.068,0.0,0.0,0.0,0.318,0.0,0.0,105.182,0.281,76.0,0.145,0.026,0.013,0.026,0.053,0.0,0.0,0.0,0.329,0.0,0.0,105.987,0
39,ATL-2015-08-26,2015-08-26,COL,A,ATL,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0.25,43.0,0.093,0.023,0.023,0.023,0.07,0.0,0.0,0.0,0.302,0.0,0.0,103.349,0.266,80.0,0.138,0.025,0.012,0.025,0.05,0.0,0.0,0.0,0.325,0.0,0.0,105.638,0
40,PIT-2015-08-28,2015-08-28,COL,A,PIT,LF,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,294,0.262,41.0,0.098,0.024,0.024,0.024,0.073,0.0,0.0,0.0,0.293,0.0,0.0,103.415,0.263,81.0,0.136,0.025,0.012,0.025,0.049,0.0,0.0,0.0,0.321,0.0,0.0,105.556,0
41,PIT-2015-08-30,2015-08-30,COL,A,PIT,LF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,294,0.271,39.0,0.077,0.026,0.026,0.026,0.103,0.0,0.0,0.0,0.256,0.0,0.0,103.308,0.262,84.0,0.131,0.024,0.012,0.024,0.06,0.0,0.0,0.0,0.321,0.0,0.0,105.286,0
