,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf,imputed
67,TOR-2015-04-16,2015-04-16,TOR,H,TBR,SS,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,404,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.219,159.0,0.126,0.031,0.019,0.006,0.019,0.0,0.0,0.025,0.201,0.006,0.038,101.082,1
68,TOR-2015-04-17,2015-04-17,TOR,H,ATL,SS,4,3,0,0,0,0,0,0,0,0,2,0,1,0,0,404,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.233,156.0,0.135,0.032,0.019,0.006,0.026,0.0,0.0,0.013,0.212,0.006,0.032,101.038,1
69,TOR-2015-04-18,2015-04-18,TOR,H,ATL,SS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.224,156.0,0.128,0.032,0.019,0.006,0.019,0.0,0.0,0.013,0.218,0.006,0.038,101.013,1
70,TOR-2015-04-19,2015-04-19,TOR,H,ATL,SS,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,303,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.222,153.0,0.124,0.033,0.02,0.007,0.02,0.0,0.0,0.013,0.222,0.007,0.039,100.987,1
71,TOR-2015-04-21,2015-04-21,TOR,H,BAL,2B,5,4,1,2,0,0,0,3,0,0,0,1,0,0,0,505,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.227,153.0,0.131,0.033,0.02,0.007,0.02,0.0,0.0,0.013,0.229,0.007,0.033,100.967,1
72,TOR-2015-04-22,2015-04-22,TOR,H,BAL,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,303,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.239,156.0,0.141,0.032,0.019,0.006,0.019,0.0,0.006,0.013,0.224,0.006,0.032,100.955,1
73,TBR-2015-04-24,2015-04-24,TOR,A,TBR,SS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0.259,21.0,0.19,0.0,0.0,0.0,0.048,0.0,0.048,0.0,0.333,0.0,0.048,96.19,0.223,154.0,0.143,0.032,0.019,0.0,0.013,0.0,0.006,0.013,0.234,0.006,0.032,100.922,0
74,TBR-2015-04-26,2015-04-26,TOR,A,TBR,SS,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,291,0.246,22.0,0.182,0.0,0.0,0.0,0.045,0.0,0.045,0.0,0.318,0.0,0.045,96.227,0.225,149.0,0.141,0.034,0.02,0.0,0.013,0.0,0.007,0.013,0.242,0.007,0.034,100.852,0
75,BOS-2015-04-28,2015-04-28,TOR,A,BOS,SS,5,5,1,2,0,1,0,1,0,0,2,0,0,0,1,520,0.253,25.0,0.2,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.04,96.32,0.226,152.0,0.145,0.033,0.02,0.0,0.013,0.0,0.007,0.013,0.237,0.007,0.033,100.776,0
76,BOS-2015-04-29,2015-04-29,TOR,A,BOS,SS,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,312,0.296,30.0,0.2,0.0,0.033,0.0,0.033,0.0,0.033,0.033,0.3,0.0,0.033,97.6,0.236,157.0,0.146,0.032,0.025,0.0,0.013,0.0,0.006,0.019,0.242,0.006,0.032,100.879,0
