,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf,imputed
105,BOS-2015-07-29,2015-07-29,BOS,H,CHW,3B,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,208,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.286,189.0,0.153,0.032,0.021,0.005,0.063,0.0,0.016,0.011,0.228,0.011,0.021,107.534,1
106,BOS-2015-07-30,2015-07-30,BOS,H,CHW,3B,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,208,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.283,191.0,0.152,0.031,0.021,0.005,0.063,0.0,0.016,0.01,0.23,0.01,0.021,107.497,1
107,BOS-2015-07-31,2015-07-31,BOS,H,TBR,3B,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,416,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.286,192.0,0.151,0.031,0.021,0.005,0.062,0.0,0.021,0.01,0.229,0.01,0.021,107.505,1
108,NYY-2015-08-06,2015-08-06,BOS,A,NYY,2B,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,303,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.295,172.0,0.157,0.029,0.023,0.006,0.064,0.0,0.023,0.006,0.227,0.012,0.017,107.244,1
109,DET-2015-08-07,2015-08-07,BOS,A,DET,PH 2B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.297,171.0,0.158,0.029,0.023,0.006,0.064,0.0,0.023,0.006,0.246,0.012,0.018,106.883,1
110,DET-2015-08-09,2015-08-09,BOS,A,DET,2B,4,3,1,1,0,0,0,0,1,1,2,0,0,0,0,408,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.298,164.0,0.165,0.024,0.024,0.006,0.061,0.0,0.024,0.006,0.244,0.012,0.018,106.945,1
111,MIA-2015-08-11,2015-08-11,BOS,A,MIA,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.307,163.0,0.172,0.025,0.025,0.006,0.061,0.006,0.025,0.006,0.233,0.012,0.018,107.129,1
112,BOS-2015-08-14,2015-08-14,BOS,H,SEA,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.324,155.0,0.181,0.026,0.026,0.006,0.065,0.006,0.026,0.006,0.226,0.013,0.019,107.755,1
113,BOS-2015-08-15,2015-08-15,BOS,H,SEA,2B,4,2,4,2,0,0,0,0,2,0,0,0,0,0,0,416,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.324,155.0,0.181,0.026,0.026,0.006,0.065,0.006,0.026,0.006,0.226,0.013,0.019,107.755,1
114,BOS-2015-08-16,2015-08-16,BOS,H,SEA,2B,3,2,0,0,0,0,0,1,0,0,1,0,0,1,0,312,0.332,21.0,0.19,0.0,0.0,0.0,0.143,0.048,0.048,0.0,0.333,0.0,0.0,98.143,0.336,159.0,0.189,0.025,0.025,0.006,0.075,0.006,0.025,0.006,0.22,0.013,0.019,107.66,0
