,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf,imputed
111,MIL-2015-04-06,2015-04-06,COL,A,MIL,3B,5,4,3,3,1,0,1,4,1,0,0,0,0,0,0,510,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.365,439.0,0.153,0.075,0.005,0.036,0.055,0.002,0.009,0.025,0.118,0.009,0.002,109.002,1
112,MIL-2015-04-07,2015-04-07,COL,A,MIL,3B,5,5,1,2,1,0,0,1,0,0,0,0,0,0,0,510,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.373,440.0,0.152,0.077,0.005,0.039,0.057,0.002,0.009,0.025,0.116,0.009,0.002,108.841,1
113,MIL-2015-04-08,2015-04-08,COL,A,MIL,3B,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,408,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.377,441.0,0.154,0.079,0.005,0.039,0.057,0.002,0.009,0.025,0.116,0.009,0.002,108.68,1
114,COL-2015-04-10,2015-04-10,COL,H,CHC,3B,4,3,0,1,0,0,0,0,1,1,0,0,0,0,0,464,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.376,441.0,0.15,0.082,0.005,0.039,0.057,0.002,0.009,0.025,0.116,0.009,0.002,108.535,1
115,COL-2015-04-11,2015-04-11,COL,H,CHC,3B,4,4,2,2,1,0,1,2,0,0,0,0,0,0,0,464,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.377,441.0,0.147,0.082,0.005,0.039,0.059,0.005,0.009,0.025,0.116,0.009,0.002,108.726,1
116,COL-2015-04-12,2015-04-12,COL,H,CHC,3B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0.627,23.0,0.13,0.174,0.0,0.087,0.087,0.043,0.0,0.0,0.0,0.0,0.0,102.435,0.381,441.0,0.147,0.082,0.005,0.041,0.059,0.005,0.009,0.025,0.116,0.009,0.002,108.916,0
117,SFG-2015-04-13,2015-04-13,COL,A,SFG,3B,4,3,0,0,0,0,0,0,1,1,0,0,0,0,1,384,0.527,27.0,0.111,0.148,0.0,0.074,0.074,0.037,0.0,0.0,0.0,0.0,0.0,104.444,0.378,441.0,0.147,0.079,0.005,0.041,0.059,0.005,0.009,0.025,0.116,0.009,0.002,109.107,0
118,SFG-2015-04-14,2015-04-14,COL,A,SFG,3B,4,3,1,1,1,0,0,0,1,0,1,0,0,0,0,384,0.495,31.0,0.097,0.129,0.0,0.065,0.097,0.065,0.0,0.032,0.0,0.0,0.0,103.355,0.377,441.0,0.143,0.079,0.005,0.041,0.061,0.007,0.009,0.027,0.116,0.009,0.002,109.116,0
119,SFG-2015-04-15,2015-04-15,COL,A,SFG,3B,4,4,1,1,0,0,1,3,0,0,1,0,0,0,0,384,0.494,35.0,0.086,0.143,0.0,0.057,0.114,0.057,0.0,0.029,0.029,0.0,0.0,102.514,0.378,441.0,0.143,0.079,0.005,0.041,0.063,0.007,0.009,0.027,0.113,0.007,0.002,109.125,0
120,LAD-2015-04-17,2015-04-17,COL,A,LAD,3B,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,384,0.496,39.0,0.077,0.128,0.0,0.077,0.103,0.051,0.0,0.026,0.051,0.0,0.0,101.846,0.379,438.0,0.139,0.078,0.005,0.043,0.064,0.007,0.009,0.027,0.114,0.007,0.002,109.231,0
121,LAD-2015-04-18,2015-04-18,COL,A,LAD,3B,4,3,1,1,1,0,0,0,1,0,0,0,0,0,1,384,0.469,43.0,0.093,0.116,0.0,0.07,0.093,0.047,0.0,0.023,0.047,0.0,0.0,101.302,0.38,437.0,0.14,0.078,0.005,0.043,0.064,0.007,0.009,0.027,0.112,0.007,0.002,109.009,0
122,LAD-2015-04-19,2015-04-19,COL,A,LAD,3B,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,384,0.47,47.0,0.085,0.128,0.0,0.064,0.106,0.043,0.0,0.043,0.043,0.0,0.0,100.851,0.381,438.0,0.137,0.08,0.005,0.043,0.066,0.007,0.009,0.03,0.112,0.007,0.002,108.829,0
123,COL-2015-04-22,2015-04-22,COL,H,SDP,3B,4,4,1,2,1,0,0,1,0,0,1,0,0,0,0,464,0.449,51.0,0.098,0.118,0.0,0.059,0.098,0.039,0.0,0.039,0.039,0.0,0.0,100.471,0.376,428.0,0.136,0.082,0.005,0.04,0.068,0.007,0.009,0.03,0.11,0.007,0.002,108.409,0
124,COL-2015-04-23,2015-04-23,COL,H,SDP,3B,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,464,0.456,55.0,0.109,0.127,0.0,0.055,0.091,0.036,0.0,0.036,0.055,0.0,0.0,101.6,0.38,426.0,0.138,0.082,0.005,0.04,0.068,0.007,0.009,0.031,0.113,0.007,0.002,108.345,0
125,COL-2015-04-24,2015-04-24,COL,H,SFG,3B,5,5,0,2,1,0,0,0,0,0,0,0,0,0,0,580,0.455,59.0,0.136,0.119,0.0,0.051,0.085,0.034,0.0,0.034,0.051,0.0,0.0,102.576,0.381,430.0,0.142,0.081,0.005,0.04,0.067,0.007,0.009,0.03,0.112,0.007,0.002,108.416,0
126,COL-2015-04-25,2015-04-25,COL,H,SFG,3B,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,580,0.453,64.0,0.141,0.125,0.0,0.047,0.078,0.031,0.0,0.031,0.047,0.0,0.0,103.625,0.384,430.0,0.142,0.084,0.005,0.04,0.067,0.007,0.009,0.03,0.112,0.007,0.002,108.66,0
127,ARI-2015-04-27,2015-04-27,COL,A,ARI,3B,4,3,0,0,0,0,0,1,0,0,1,0,0,1,0,420,0.372,64.0,0.125,0.109,0.0,0.031,0.062,0.031,0.0,0.047,0.062,0.0,0.0,104.719,0.377,427.0,0.136,0.084,0.005,0.04,0.063,0.007,0.009,0.033,0.115,0.007,0.002,109.002,0
128,ARI-2015-04-28,2015-04-28,COL,A,ARI,3B,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,525,0.343,63.0,0.111,0.095,0.0,0.032,0.063,0.032,0.0,0.048,0.079,0.016,0.0,104.952,0.372,427.0,0.133,0.082,0.005,0.04,0.063,0.007,0.009,0.033,0.117,0.009,0.002,109.002,0
129,ARI-2015-04-29,2015-04-29,COL,A,ARI,3B,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,315,0.331,64.0,0.125,0.078,0.0,0.031,0.062,0.031,0.0,0.047,0.094,0.016,0.0,105.141,0.369,428.0,0.131,0.082,0.005,0.04,0.063,0.007,0.009,0.033,0.119,0.009,0.002,108.993,0
130,SDP-2015-05-01,2015-05-01,COL,A,SDP,3B,3,3,1,2,0,0,1,1,0,0,0,0,0,0,0,285,0.32,63.0,0.127,0.079,0.0,0.032,0.048,0.016,0.0,0.048,0.095,0.016,0.0,104.444,0.371,423.0,0.13,0.083,0.005,0.04,0.064,0.007,0.009,0.033,0.113,0.007,0.002,108.917,0
131,SDP-2015-05-02,2015-05-02,COL,A,SDP,3B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0.319,62.0,0.145,0.065,0.0,0.032,0.048,0.016,0.0,0.048,0.097,0.016,0.0,103.242,0.376,421.0,0.131,0.083,0.005,0.043,0.062,0.007,0.01,0.033,0.112,0.007,0.002,108.71,0
132,SDP-2015-05-03,2015-05-03,COL,A,SDP,3B,5,5,2,3,0,0,2,3,0,0,1,0,0,0,0,475,0.319,62.0,0.145,0.065,0.0,0.032,0.048,0.016,0.0,0.048,0.097,0.016,0.0,101.887,0.369,420.0,0.131,0.081,0.005,0.04,0.062,0.007,0.01,0.033,0.112,0.007,0.002,108.469,0
133,COL-2015-05-06,2015-05-06,COL,H,ARI,3B,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0,580,0.36,55.0,0.182,0.055,0.0,0.055,0.018,0.0,0.0,0.036,0.091,0.018,0.0,102.545,0.371,412.0,0.136,0.078,0.005,0.044,0.056,0.005,0.01,0.029,0.117,0.005,0.002,108.005,0
134,COL-2015-05-06,2015-05-06,COL,H,ARI,3B,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0,580,0.36,55.0,0.182,0.055,0.0,0.055,0.018,0.0,0.0,0.036,0.091,0.018,0.0,102.545,0.371,412.0,0.136,0.078,0.005,0.044,0.056,0.005,0.01,0.029,0.117,0.005,0.002,108.005,0
135,COL-2015-05-06,2015-05-06,COL,H,ARI,3B,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0,580,0.36,55.0,0.182,0.055,0.0,0.055,0.018,0.0,0.0,0.036,0.091,0.018,0.0,102.545,0.371,412.0,0.136,0.078,0.005,0.044,0.056,0.005,0.01,0.029,0.117,0.005,0.002,108.005,0
136,COL-2015-05-06,2015-05-06,COL,H,ARI,3B,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0,580,0.36,55.0,0.182,0.055,0.0,0.055,0.018,0.0,0.0,0.036,0.091,0.018,0.0,102.545,0.371,412.0,0.136,0.078,0.005,0.044,0.056,0.005,0.01,0.029,0.117,0.005,0.002,108.005,0
137,COL-2015-05-06,2015-05-06,COL,H,ARI,3B,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0,580,0.36,55.0,0.182,0.055,0.0,0.055,0.018,0.0,0.0,0.036,0.091,0.018,0.0,102.545,0.371,412.0,0.136,0.078,0.005,0.044,0.056,0.005,0.01,0.029,0.117,0.005,0.002,108.005,0
138,COL-2015-05-06,2015-05-06,COL,H,ARI,3B,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0,580,0.36,55.0,0.182,0.055,0.0,0.055,0.018,0.0,0.0,0.036,0.091,0.018,0.0,102.545,0.371,412.0,0.136,0.078,0.005,0.044,0.056,0.005,0.01,0.029,0.117,0.005,0.002,108.005,0
139,COL-2015-05-06,2015-05-06,COL,H,ARI,3B,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0,580,0.36,55.0,0.182,0.055,0.0,0.055,0.018,0.0,0.0,0.036,0.091,0.018,0.0,102.545,0.371,412.0,0.136,0.078,0.005,0.044,0.056,0.005,0.01,0.029,0.117,0.005,0.002,108.005,0
140,COL-2015-05-06,2015-05-06,COL,H,ARI,3B,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0,580,0.36,55.0,0.182,0.055,0.0,0.055,0.018,0.0,0.0,0.036,0.091,0.018,0.0,102.545,0.371,412.0,0.136,0.078,0.005,0.044,0.056,0.005,0.01,0.029,0.117,0.005,0.002,108.005,0
141,COL-2015-05-06,2015-05-06,COL,H,ARI,3B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,464,0.36,55.0,0.182,0.055,0.0,0.055,0.018,0.0,0.0,0.036,0.091,0.018,0.0,102.545,0.371,412.0,0.136,0.078,0.005,0.044,0.056,0.005,0.01,0.029,0.117,0.005,0.002,108.005,0
142,COL-2015-05-06,2015-05-06,COL,H,ARI,3B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,464,0.36,55.0,0.182,0.055,0.0,0.055,0.018,0.0,0.0,0.036,0.091,0.018,0.0,102.545,0.371,412.0,0.136,0.078,0.005,0.044,0.056,0.005,0.01,0.029,0.117,0.005,0.002,108.005,0
143,COL-2015-05-06,2015-05-06,COL,H,ARI,3B,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,464,0.36,55.0,0.182,0.055,0.0,0.055,0.018,0.0,0.0,0.036,0.091,0.018,0.0,102.545,0.371,412.0,0.136,0.078,0.005,0.044,0.056,0.005,0.01,0.029,0.117,0.005,0.002,108.005,0
