,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf,imputed
0,NYY-2021-07-16,2021-07-16,NYY,H,BOS,PH RF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0.317,75,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,1
1,PIT-2021-08-01,2021-08-01,PIT,H,PHI,SS,4,4,1,1,1,0,0,0,0,0,2,0,0,0,0,400,0.317,75,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,1
2,MIL-2021-08-03,2021-08-03,PIT,A,MIL,CF,4,3,0,1,1,0,0,3,1,0,0,0,0,0,0,400,0.317,75,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,1
3,MIL-2021-08-04,2021-08-04,PIT,A,MIL,RF,5,5,0,2,1,0,0,0,0,0,0,0,0,0,0,500,0.317,75,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,1
4,CIN-2021-08-05,2021-08-05,PIT,A,CIN,LF,5,4,1,2,0,0,0,0,1,0,1,0,0,0,0,530,0.317,75,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,1
5,CIN-2021-08-06,2021-08-06,PIT,A,CIN,CF,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,106,0.317,75,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,1
6,CIN-2021-08-07,2021-08-07,PIT,A,CIN,SS,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,424,0.473,20,0.15,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,96.8,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,1
7,CIN-2021-08-08,2021-08-08,PIT,A,CIN,SS,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,424,0.429,24,0.167,0.167,0.0,0.0,0.083,0.0,0.0,0.0,0.167,0.0,0.0,98.333,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,1
8,PIT-2021-08-10,2021-08-10,PIT,H,STL,2B,4,3,1,1,0,0,1,1,0,0,1,0,1,0,0,400,0.365,28,0.143,0.143,0.0,0.0,0.071,0.0,0.0,0.0,0.214,0.0,0.0,99.429,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,1
9,PIT-2021-08-11,2021-08-11,PIT,H,STL,SS LF,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,400,0.396,32,0.125,0.125,0.0,0.031,0.062,0.0,0.0,0.0,0.219,0.0,0.031,99.5,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,1
10,PIT-2021-08-12,2021-08-12,PIT,H,STL,CF,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,400,0.349,36,0.111,0.111,0.0,0.028,0.056,0.0,0.0,0.0,0.25,0.0,0.028,99.556,0.317,674,0.138,0.043,0.004,0.033,0.087,0.004,0.011,0.018,0.232,0.006,0.004,100.0,1
11,PIT-2021-08-14,2021-08-14,PIT,H,MIL,LF,5,5,1,3,0,0,0,1,0,0,2,0,0,0,0,500,0.331,40,0.1,0.1,0.0,0.025,0.075,0.0,0.0,0.0,0.225,0.0,0.025,99.6,0.322,41,0.098,0.098,0.0,0.024,0.073,0.0,0.0,0.0,0.22,0.0,0.024,99.585,0
12,PIT-2021-08-14,2021-08-14,PIT,H,MIL,LF,5,5,1,3,0,0,0,1,0,0,2,0,0,0,0,500,0.331,40,0.1,0.1,0.0,0.025,0.075,0.0,0.0,0.0,0.225,0.0,0.025,99.6,0.322,41,0.098,0.098,0.0,0.024,0.073,0.0,0.0,0.0,0.22,0.0,0.024,99.585,0
13,PIT-2021-08-14,2021-08-14,PIT,H,MIL,LF,5,5,1,3,0,0,0,1,0,0,2,0,0,0,0,500,0.331,40,0.1,0.1,0.0,0.025,0.075,0.0,0.0,0.0,0.225,0.0,0.025,99.6,0.322,41,0.098,0.098,0.0,0.024,0.073,0.0,0.0,0.0,0.22,0.0,0.024,99.585,0
14,PIT-2021-08-14,2021-08-14,PIT,H,MIL,LF,5,5,1,3,0,0,0,1,0,0,2,0,0,0,0,500,0.331,40,0.1,0.1,0.0,0.025,0.075,0.0,0.0,0.0,0.225,0.0,0.025,99.6,0.322,41,0.098,0.098,0.0,0.024,0.073,0.0,0.0,0.0,0.22,0.0,0.024,99.585,0
15,PIT-2021-08-14,2021-08-14,PIT,H,MIL,LF,5,5,1,3,0,0,0,1,0,0,2,0,0,0,0,500,0.331,40,0.1,0.1,0.0,0.025,0.075,0.0,0.0,0.0,0.225,0.0,0.025,99.6,0.322,41,0.098,0.098,0.0,0.024,0.073,0.0,0.0,0.0,0.22,0.0,0.024,99.585,0
16,PIT-2021-08-14,2021-08-14,PIT,H,MIL,LF,5,5,1,3,0,0,0,1,0,0,2,0,0,0,0,500,0.331,40,0.1,0.1,0.0,0.025,0.075,0.0,0.0,0.0,0.225,0.0,0.025,99.6,0.322,41,0.098,0.098,0.0,0.024,0.073,0.0,0.0,0.0,0.22,0.0,0.024,99.585,0
17,PIT-2021-08-14,2021-08-14,PIT,H,MIL,LF,5,5,1,3,0,0,0,1,0,0,2,0,0,0,0,500,0.331,40,0.1,0.1,0.0,0.025,0.075,0.0,0.0,0.0,0.225,0.0,0.025,99.6,0.322,41,0.098,0.098,0.0,0.024,0.073,0.0,0.0,0.0,0.22,0.0,0.024,99.585,0
18,PIT-2021-08-14,2021-08-14,PIT,H,MIL,LF,5,5,1,3,0,0,0,1,0,0,2,0,0,0,0,500,0.331,40,0.1,0.1,0.0,0.025,0.075,0.0,0.0,0.0,0.225,0.0,0.025,99.6,0.322,41,0.098,0.098,0.0,0.024,0.073,0.0,0.0,0.0,0.22,0.0,0.024,99.585,0
19,PIT-2021-08-14,2021-08-14,PIT,H,MIL,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,300,0.331,40,0.1,0.1,0.0,0.025,0.075,0.0,0.0,0.0,0.225,0.0,0.025,99.6,0.322,41,0.098,0.098,0.0,0.024,0.073,0.0,0.0,0.0,0.22,0.0,0.024,99.585,0
20,PIT-2021-08-14,2021-08-14,PIT,H,MIL,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,300,0.331,40,0.1,0.1,0.0,0.025,0.075,0.0,0.0,0.0,0.225,0.0,0.025,99.6,0.322,41,0.098,0.098,0.0,0.024,0.073,0.0,0.0,0.0,0.22,0.0,0.024,99.585,0
21,PIT-2021-08-14,2021-08-14,PIT,H,MIL,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,300,0.331,40,0.1,0.1,0.0,0.025,0.075,0.0,0.0,0.0,0.225,0.0,0.025,99.6,0.322,41,0.098,0.098,0.0,0.024,0.073,0.0,0.0,0.0,0.22,0.0,0.024,99.585,0
22,PIT-2021-08-14,2021-08-14,PIT,H,MIL,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,300,0.331,40,0.1,0.1,0.0,0.025,0.075,0.0,0.0,0.0,0.225,0.0,0.025,99.6,0.322,41,0.098,0.098,0.0,0.024,0.073,0.0,0.0,0.0,0.22,0.0,0.024,99.585,0
23,PIT-2021-08-14,2021-08-14,PIT,H,MIL,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,300,0.331,40,0.1,0.1,0.0,0.025,0.075,0.0,0.0,0.0,0.225,0.0,0.025,99.6,0.322,41,0.098,0.098,0.0,0.024,0.073,0.0,0.0,0.0,0.22,0.0,0.024,99.585,0
24,PIT-2021-08-14,2021-08-14,PIT,H,MIL,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,300,0.331,40,0.1,0.1,0.0,0.025,0.075,0.0,0.0,0.0,0.225,0.0,0.025,99.6,0.322,41,0.098,0.098,0.0,0.024,0.073,0.0,0.0,0.0,0.22,0.0,0.024,99.585,0
25,PIT-2021-08-14,2021-08-14,PIT,H,MIL,LF,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,300,0.331,40,0.1,0.1,0.0,0.025,0.075,0.0,0.0,0.0,0.225,0.0,0.025,99.6,0.322,41,0.098,0.098,0.0,0.024,0.073,0.0,0.0,0.0,0.22,0.0,0.024,99.585,0
