,game_code,date,team,side,opp,pos,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,K,HBP,SH,SF,GDP,w_park_factor,r_wOBA,r_PA,r_1B_PA,r_2B_PA,r_3B_PA,r_HR_PA,r_BB_PA,r_IBB_PA,r_HBP_PA,r_GDP_PA,r_K_PA,r_SF_PA,r_SH_PA,r_avg_pf,h_wOBA,h_PA,h_1B_PA,h_2B_PA,h_3B_PA,h_HR_PA,h_BB_PA,h_IBB_PA,h_HBP_PA,h_GDP_PA,h_K_PA,h_SF_PA,h_SH_PA,h_avg_pf,imputed
42,LAD-2015-04-28,2015-04-28,LAD,H,SFG,CF,4,4,0,2,1,0,0,0,0,0,2,0,0,0,0,384,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.329,135.0,0.133,0.044,0.022,0.022,0.089,0.0,0.007,0.007,0.156,0.0,0.0,97.607,1
43,LAD-2015-05-01,2015-05-01,LAD,H,ARI,PH LF,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,192,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.335,139.0,0.137,0.05,0.022,0.022,0.086,0.0,0.007,0.007,0.165,0.0,0.0,97.561,1
44,LAD-2015-05-02,2015-05-02,LAD,H,ARI,SS,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,288,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.33,141.0,0.135,0.05,0.021,0.021,0.085,0.0,0.007,0.007,0.17,0.0,0.0,97.539,1
45,LAD-2015-05-03,2015-05-03,LAD,H,ARI,2B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.323,144.0,0.132,0.049,0.021,0.021,0.083,0.0,0.007,0.007,0.174,0.0,0.0,97.507,1
46,MIL-2015-05-07,2015-05-07,LAD,A,MIL,SS,5,5,2,2,1,0,0,0,0,0,1,0,0,0,0,510,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.321,145.0,0.131,0.048,0.021,0.021,0.083,0.0,0.007,0.007,0.172,0.0,0.0,97.497,1
47,COL-2015-05-10,2015-05-10,LAD,A,COL,RF,5,4,1,1,0,0,0,1,1,0,1,0,0,0,0,580,0.317,76.0,0.153,0.045,0.005,0.027,0.077,0.005,0.009,0.02,0.204,0.007,0.007,100.0,0.325,150.0,0.133,0.053,0.02,0.02,0.08,0.0,0.007,0.007,0.173,0.0,0.0,97.647,1
48,LAD-2015-05-11,2015-05-11,LAD,H,MIA,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,21.0,0.143,0.095,0.0,0.0,0.048,0.0,0.0,0.0,0.286,0.0,0.0,97.619,0.325,155.0,0.135,0.052,0.019,0.019,0.084,0.0,0.006,0.006,0.174,0.0,0.0,98.239,0
49,LAD-2015-05-12,2015-05-12,LAD,H,MIA,PH LF,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,192,0.292,21.0,0.143,0.095,0.0,0.0,0.048,0.0,0.0,0.0,0.286,0.0,0.0,97.619,0.325,155.0,0.135,0.052,0.019,0.019,0.084,0.0,0.006,0.006,0.174,0.0,0.0,98.239,0
50,LAD-2015-05-13,2015-05-13,LAD,H,MIA,SS,3,3,1,2,0,0,1,2,0,0,0,0,0,0,0,288,0.266,23.0,0.13,0.087,0.0,0.0,0.043,0.0,0.0,0.0,0.348,0.0,0.0,97.478,0.32,157.0,0.134,0.051,0.019,0.019,0.083,0.0,0.006,0.006,0.185,0.0,0.0,98.21,0
51,LAD-2015-05-14,2015-05-14,LAD,H,COL,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352,26.0,0.154,0.077,0.0,0.038,0.038,0.0,0.0,0.0,0.308,0.0,0.0,97.308,0.333,160.0,0.138,0.05,0.019,0.025,0.081,0.0,0.006,0.006,0.181,0.0,0.0,98.169,0
52,LAD-2015-05-16,2015-05-16,LAD,H,COL,CF,4,3,1,1,1,0,0,0,0,0,0,1,0,0,0,384,0.352,26.0,0.154,0.077,0.0,0.038,0.038,0.0,0.0,0.0,0.308,0.0,0.0,97.308,0.333,160.0,0.138,0.05,0.019,0.025,0.081,0.0,0.006,0.006,0.181,0.0,0.0,98.169,0
53,SFG-2015-05-19,2015-05-19,LAD,A,SFG,PR LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345,26.0,0.115,0.077,0.0,0.038,0.038,0.0,0.038,0.0,0.231,0.0,0.0,97.308,0.338,164.0,0.134,0.055,0.018,0.024,0.079,0.0,0.012,0.006,0.177,0.0,0.0,98.116,0
54,SFG-2015-05-20,2015-05-20,LAD,A,SFG,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.345,26.0,0.115,0.077,0.0,0.038,0.038,0.0,0.038,0.0,0.231,0.0,0.0,97.308,0.338,164.0,0.134,0.055,0.018,0.024,0.079,0.0,0.012,0.006,0.177,0.0,0.0,98.116,0
55,SFG-2015-05-21,2015-05-21,LAD,A,SFG,SS RF,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,384,0.332,27.0,0.111,0.074,0.0,0.037,0.037,0.0,0.037,0.0,0.222,0.0,0.0,97.259,0.335,165.0,0.133,0.055,0.018,0.024,0.079,0.0,0.012,0.006,0.176,0.0,0.0,98.103,0
56,LAD-2015-05-24,2015-05-24,LAD,H,SDP,LF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,288,0.412,25.0,0.12,0.12,0.0,0.04,0.04,0.0,0.04,0.0,0.16,0.0,0.0,97.36,0.335,169.0,0.13,0.059,0.018,0.024,0.077,0.0,0.012,0.006,0.172,0.0,0.0,98.053,0
57,LAD-2015-05-27,2015-05-27,LAD,H,ATL,PH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,96,0.366,28.0,0.107,0.107,0.0,0.036,0.036,0.0,0.036,0.0,0.179,0.0,0.0,97.214,0.329,172.0,0.128,0.058,0.017,0.023,0.076,0.0,0.012,0.006,0.174,0.0,0.0,98.017,0
58,STL-2015-05-30,2015-05-30,LAD,A,STL,LF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,97,0.337,24.0,0.083,0.083,0.0,0.042,0.042,0.0,0.042,0.0,0.208,0.0,0.0,96.167,0.327,173.0,0.127,0.058,0.017,0.023,0.075,0.0,0.012,0.006,0.179,0.0,0.0,98.006,0
59,STL-2015-05-31,2015-05-31,LAD,A,STL,LF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,97,0.325,20.0,0.05,0.1,0.0,0.05,0.0,0.0,0.05,0.0,0.25,0.0,0.0,91.25,0.325,174.0,0.126,0.057,0.017,0.023,0.075,0.0,0.011,0.006,0.184,0.0,0.0,98.0,0
60,COL-2015-06-01,2015-06-01,LAD,A,COL,LF,5,4,0,1,0,0,0,1,1,0,0,0,0,0,0,580,0.309,21.0,0.048,0.095,0.0,0.048,0.0,0.0,0.048,0.0,0.286,0.0,0.0,91.524,0.324,175.0,0.126,0.057,0.017,0.023,0.074,0.0,0.011,0.006,0.189,0.0,0.0,97.994,0
61,COL-2015-06-02,2015-06-02,LAD,A,COL,SS,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,348,0.337,24.0,0.083,0.083,0.0,0.042,0.042,0.0,0.042,0.0,0.167,0.0,0.0,96.25,0.323,180.0,0.128,0.056,0.017,0.022,0.078,0.0,0.011,0.006,0.183,0.0,0.0,98.494,0
62,COL-2015-06-02,2015-06-02,LAD,A,COL,SS,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,348,0.337,24.0,0.083,0.083,0.0,0.042,0.042,0.0,0.042,0.0,0.167,0.0,0.0,96.25,0.323,180.0,0.128,0.056,0.017,0.022,0.078,0.0,0.011,0.006,0.183,0.0,0.0,98.494,0
