,game_code,date,team,side,opp,PA,IP,ER,H,2B,3B,HR,BB,IBB,K,HBP,SF,GDP,GB,FB,LD,PU,days_rest
0,TBR-2017-04-02,2017-04-02,TBR,H,NYY,3,0.0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,99
1,TBR-2017-04-04,2017-04-04,TBR,H,NYY,5,1.0,1,2,1,0,0,0,0,0,0,0,0,3,2,1,0,1
2,TBR-2017-04-07,2017-04-07,TBR,H,TOR,5,0.2,2,1,0,0,0,2,0,1,0,0,0,0,2,1,0,2
3,NYY-2017-04-10,2017-04-10,TBR,A,NYY,7,0.2,2,4,0,1,1,0,0,0,0,0,0,3,4,1,0,2
4,BOS-2017-04-14,2017-04-14,TBR,A,BOS,15,2.1,4,8,1,0,0,0,0,1,1,0,0,4,9,5,1,3
5,BOS-2017-04-16,2017-04-16,TBR,A,BOS,6,1.0,1,3,2,0,0,1,1,1,0,0,0,1,3,2,0,1
6,TBR-2017-04-19,2017-04-19,TBR,H,DET,10,3.1,0,1,0,0,0,0,0,5,0,0,1,2,3,1,1,2
7,TBR-2017-04-22,2017-04-22,TBR,H,HOU,7,2.1,0,0,0,0,0,0,0,2,0,0,0,2,3,1,0,2
8,BAL-2017-04-25,2017-04-25,TBR,A,BAL,12,3.0,0,1,1,0,0,1,0,3,1,0,0,4,3,3,0,2
9,TOR-2017-04-28,2017-04-28,TBR,A,TOR,13,3.0,1,3,1,0,1,0,0,1,0,0,0,7,5,4,0,2
10,TBR-2017-05-03,2017-05-03,TBR,H,MIA,9,1.0,5,7,1,0,0,0,0,1,0,0,0,3,5,4,0,4
11,TBR-2017-05-08,2017-05-08,TBR,H,KCR,11,2.0,1,3,0,0,0,1,0,3,1,0,0,3,3,1,0,4
12,TEX-2017-05-31,2017-05-31,TBR,A,TEX,6,2.0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,22
13,SEA-2017-06-04,2017-06-04,TBR,A,SEA,8,1.1,3,4,1,0,0,0,0,1,0,0,0,5,2,0,1,3
14,TBR-2017-06-10,2017-06-10,TBR,H,OAK,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,5
15,TOR-2017-06-13,2017-06-13,TBR,A,TOR,11,2.2,0,2,0,0,0,1,0,2,0,0,0,4,4,4,0,2
